Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,31.0,25.98,23.0,2.98,0.0,6.88,11.05,-4.17,8.47,-0.52,-4.88,1.83,0.98,-2.87,4.42,13.0,2023,186
Commanders,-31.0,-6.88,-11.05,4.17,-8.47,-25.98,-23.0,-2.98,0.0,0.52,-1.83,4.88,2.87,-0.98,-4.42,13.0,2023,186
