Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jared Goff,DET,2,-2,0,-1,13.0,2023,185
Jahmyr Gibbs,DET,8,60,0,36,13.0,2023,185
David Montgomery,DET,18,56,1,13,13.0,2023,185
Jameson Williams,DET,1,19,1,19,13.0,2023,185
Kalif Raymond,DET,1,9,0,9,13.0,2023,185
Sam LaPorta,DET,0,0,0,0,13.0,2023,185
Amon-Ra St. Brown,DET,0,0,0,0,13.0,2023,185
Josh Reynolds,DET,0,0,0,0,13.0,2023,185
Brock Wright,DET,0,0,0,0,13.0,2023,185
Donovan Peoples-Jones,DET,0,0,0,0,13.0,2023,185
Derek Carr,NOR,2,-1,0,0,13.0,2023,185
Jameis Winston,NOR,0,0,0,0,13.0,2023,185
Taysom Hill,NOR,13,59,1,21,13.0,2023,185
Alvin Kamara,NOR,14,51,2,16,13.0,2023,185
Jamaal Williams,NOR,5,10,0,4,13.0,2023,185
Chris Olave,NOR,0,0,0,0,13.0,2023,185
A.T. Perry,NOR,0,0,0,0,13.0,2023,185
Foster Moreau,NOR,0,0,0,0,13.0,2023,185
Jimmy Graham,NOR,0,0,0,0,13.0,2023,185
Juwan Johnson,NOR,0,0,0,0,13.0,2023,185
Lynn Bowden Jr.,NOR,2,-6,0,4,13.0,2023,185
