Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Gardner Minshew II,IND,3,2,0,4,13.0,2023,183
Zack Moss,IND,19,51,0,5,13.0,2023,183
Kylen Granson,IND,1,2,0,2,13.0,2023,183
Michael Pittman Jr.,IND,0,0,0,0,13.0,2023,183
Alec Pierce,IND,0,0,0,0,13.0,2023,183
Josh Downs,IND,0,0,0,0,13.0,2023,183
Tyler Goodson,IND,0,0,0,0,13.0,2023,183
Will Mallory,IND,0,0,0,0,13.0,2023,183
Andrew Ogletree,IND,0,0,0,0,13.0,2023,183
Trey Sermon,IND,0,0,0,0,13.0,2023,183
Will Levis,TEN,2,5,0,6,13.0,2023,183
Derrick Henry,TEN,21,102,2,22,13.0,2023,183
Tyjae Spears,TEN,16,75,0,19,13.0,2023,183
DeAndre Hopkins,TEN,1,4,0,4,13.0,2023,183
Chigoziem Okonkwo,TEN,1,2,0,2,13.0,2023,183
Nick Westbrook-Ikhine,TEN,0,0,0,0,13.0,2023,183
Josh Whyle,TEN,0,0,0,0,13.0,2023,183
Chris Moore,TEN,0,0,0,0,13.0,2023,183
Trevon Wesco,TEN,0,0,0,0,13.0,2023,183
Ryan Stonehouse,TEN,1,-11,0,-11,13.0,2023,183
