Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Alex Singleton,DEN,0,3,3,100.0%,26.0,8.7,8.7,0.0,102.8,1.3,4.0,22.0,4,0,0,1.0,1,12,0,0.0%,13.0,2023,184
Ja'Quan McMillian,DEN,0,6,3,50.0%,13.0,4.3,2.2,1.0,95.8,9.5,-3.0,16.0,1,0,0,1.0,1,2,2,50.0%,13.0,2023,184
Patrick Surtain II,DEN,0,5,3,60.0%,36.0,12.0,7.2,0.0,82.1,10.2,20.0,16.0,0,0,0,0.0,0,5,1,16.7%,13.0,2023,184
Fabian Moreau,DEN,0,3,2,66.7%,91.0,45.5,30.3,0.0,109.7,31.7,72.0,19.0,0,0,0,0.0,0,3,0,0.0%,13.0,2023,184
Jonathon Cooper,DEN,0,2,1,50.0%,24.0,24.0,12.0,0.0,93.7,7.0,11.0,13.0,5,1,0,0.0,1,7,0,0.0%,13.0,2023,184
P.J. Locke,DEN,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,4.5,2.0,3.0,4,0,0,1.0,1,8,0,0.0%,13.0,2023,184
Justin Simmons,DEN,0,1,1,100.0%,59.0,59.0,59.0,0.0,118.7,34.0,34.0,25.0,0,0,0,0.0,0,2,1,33.3%,13.0,2023,184
Damarri Mathis,DEN,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,4.5,6.0,0.0,0,0,0,0.0,0,1,0,0.0%,13.0,2023,184
Josey Jewell,DEN,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,0,0,0,0.0,0,6,0,0.0%,13.0,2023,184
Zach Allen,DEN,0,0,0,,,,,,,,,,0,2,0,0.5,3,6,0,0.0%,13.0,2023,184
Baron Browning,DEN,0,0,0,,,,,,,,,,4,1,0,0.5,2,2,0,0.0%,13.0,2023,184
Nik Bonitto,DEN,0,1,0,0.0%,,,0.0,,39.6,2.0,,,3,1,0,0.0,1,1,0,0.0%,13.0,2023,184
Jonathan Harris,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,13.0,2023,184
Drew Sanders,DEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%,13.0,2023,184
Desmond King,HOU,0,4,4,100.0%,51.0,12.8,12.8,0.0,118.7,8.5,34.0,17.0,2,0,0,0.0,0,10,0,0.0%,13.0,2023,184
Blake Cashman,HOU,0,4,3,75.0%,16.0,5.3,4.0,0.0,81.2,1.3,-3.0,19.0,1,1,0,0.0,1,6,1,14.3%,13.0,2023,184
Jalen Pitre,HOU,0,3,2,66.7%,46.0,23.0,15.3,1.0,149.3,15.3,38.0,8.0,0,0,0,0.0,0,6,1,14.3%,13.0,2023,184
Jimmie Ward,HOU,1,2,1,50.0%,32.0,32.0,16.0,0.0,56.2,17.5,27.0,5.0,0,0,0,0.0,0,5,0,0.0%,13.0,2023,184
Denzel Perryman,HOU,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0,0,0,0.0,0,6,1,14.3%,13.0,2023,184
Steven Nelson,HOU,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,22.7,-2.0,7.0,0,0,0,0.0,0,2,0,0.0%,13.0,2023,184
Christian Harris,HOU,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,2.0,2.0,10.0,0,0,0,0.0,0,6,0,0.0%,13.0,2023,184
Jake Hansen,HOU,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,3.0,3.0,1.0,0,0,0,0.0,0,3,0,0.0%,13.0,2023,184
Will Anderson,HOU,0,0,0,,,,,,,,,,0,2,2,2.0,6,5,1,16.7%,13.0,2023,184
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,0,1,1,1.0,3,4,0,0.0%,13.0,2023,184
Maliek Collins,HOU,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%,13.0,2023,184
Jerry Hughes,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%,13.0,2023,184
Sheldon Rankins,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,13.0,2023,184
Derek Stingley Jr.,HOU,2,4,0,0.0%,,,0.0,,0.0,30.5,,,0,0,0,0.0,0,1,0,0.0%,13.0,2023,184
