Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,5.0,24.14,23.05,2.05,0.73,-20.82,-22.23,0.32,2.82,3.78,-5.49,4.32,0.0,0.0,4.95,13.0,2023,181
Seahawks,-5.0,20.82,22.23,-0.32,-2.82,-24.14,-23.05,-2.05,-0.73,-3.78,-4.32,5.49,0.0,0.0,-4.95,13.0,2023,181
