Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Steve Avila,G,64,100%,0,0%,7,21%,1,Rams,13.0,2023,190
Alaric Jackson,T,64,100%,0,0%,7,21%,1,Rams,13.0,2023,190
Kevin Dotson,G,64,100%,0,0%,7,21%,1,Rams,13.0,2023,190
Rob Havenstein,T,64,100%,0,0%,7,21%,1,Rams,13.0,2023,190
Coleman Shelton,C,64,100%,0,0%,0,0%,1,Rams,13.0,2023,190
Matthew Stafford,QB,64,100%,0,0%,0,0%,1,Rams,13.0,2023,190
Cooper Kupp,WR,63,98%,0,0%,1,3%,1,Rams,13.0,2023,190
Kyren Williams,RB,60,94%,0,0%,1,3%,1,Rams,13.0,2023,190
Tyler Higbee,TE,43,67%,0,0%,0,0%,1,Rams,13.0,2023,190
Puka Nacua,WR,40,63%,0,0%,1,3%,1,Rams,13.0,2023,190
Demarcus Robinson,WR,38,59%,0,0%,9,27%,1,Rams,13.0,2023,190
Tutu Atwell,WR,25,39%,0,0%,0,0%,1,Rams,13.0,2023,190
Ben Skowronek,WR,24,38%,0,0%,24,73%,1,Rams,13.0,2023,190
Hunter Long,TE,21,33%,0,0%,8,24%,1,Rams,13.0,2023,190
Royce Freeman,RB,4,6%,0,0%,17,52%,1,Rams,13.0,2023,190
Austin Trammell,WR,1,2%,0,0%,11,33%,1,Rams,13.0,2023,190
Davis Allen,TE,1,2%,0,0%,10,30%,1,Rams,13.0,2023,190
Jordan Fuller,FS,0,0%,71,100%,7,21%,1,Rams,13.0,2023,190
Ahkello Witherspoon,CB,0,0%,71,100%,0,0%,1,Rams,13.0,2023,190
John Johnson,SS,0,0%,71,100%,0,0%,1,Rams,13.0,2023,190
Derion Kendrick,CB,0,0%,71,100%,0,0%,1,Rams,13.0,2023,190
Ernest Jones,LB,0,0%,69,97%,6,18%,1,Rams,13.0,2023,190
Aaron Donald,DT,0,0%,65,92%,2,6%,1,Rams,13.0,2023,190
Byron Young,LB,0,0%,64,90%,2,6%,1,Rams,13.0,2023,190
Michael Hoecht,LB,0,0%,63,89%,13,39%,1,Rams,13.0,2023,190
Jonah Williams,DE,0,0%,49,69%,13,39%,1,Rams,13.0,2023,190
Bobby Brown,NT,0,0%,38,54%,4,12%,1,Rams,13.0,2023,190
Kobie Turner,NT,0,0%,37,52%,6,18%,1,Rams,13.0,2023,190
Russ Yeast,SS,0,0%,32,45%,2,6%,1,Rams,13.0,2023,190
Cobie Durant,CB,0,0%,20,28%,0,0%,1,Rams,13.0,2023,190
Troy Reeder,LB,0,0%,19,27%,20,61%,1,Rams,13.0,2023,190
Keir Thomas,LB,0,0%,15,21%,9,27%,1,Rams,13.0,2023,190
Larrell Murchison,DT,0,0%,13,18%,0,0%,1,Rams,13.0,2023,190
Christian Rozeboom,LB,0,0%,11,15%,24,73%,1,Rams,13.0,2023,190
Desjuan Johnson,DT,0,0%,2,3%,0,0%,1,Rams,13.0,2023,190
Tre'Vius Tomlinson,CB,0,0%,0,0%,25,76%,1,Rams,13.0,2023,190
Shaun Jolly,CB,0,0%,0,0%,25,76%,1,Rams,13.0,2023,190
Jake Hummel,LB,0,0%,0,0%,24,73%,1,Rams,13.0,2023,190
Ethan Evans,P,0,0%,0,0%,18,55%,1,Rams,13.0,2023,190
Jason Taylor,FS,0,0%,0,0%,14,42%,1,Rams,13.0,2023,190
Alex Ward,LS,0,0%,0,0%,12,36%,1,Rams,13.0,2023,190
Tremayne Anchrum,G,0,0%,0,0%,7,21%,1,Rams,13.0,2023,190
Lucas Havrisik,K,0,0%,0,0%,7,21%,1,Rams,13.0,2023,190
Joseph Noteboom,T,0,0%,0,0%,7,21%,1,Rams,13.0,2023,190
Zach Evans,RB,0,0%,0,0%,6,18%,1,Rams,13.0,2023,190
