Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jared Goff,DET,16,25,213,2,0,1,8,48,117.6,13.0,2023,185
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
David Montgomery,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Jameson Williams,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Brock Wright,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Donovan Peoples-Jones,DET,0,0,0,0,0,0,0,0,,13.0,2023,185
Derek Carr,NOR,17,22,226,1,1,2,18,33,105.5,13.0,2023,185
Jameis Winston,NOR,2,5,41,0,0,0,0,30,69.6,13.0,2023,185
Taysom Hill,NOR,0,2,0,0,0,0,0,0,39.6,13.0,2023,185
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Chris Olave,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
A.T. Perry,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Jimmy Graham,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
Lynn Bowden Jr.,NOR,0,0,0,0,0,0,0,0,,13.0,2023,185
