Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Kyler Murray,ARI,9,20,0,9,13.0,2023,188
James Conner,ARI,25,105,2,29,13.0,2023,188
Michael Carter,ARI,4,25,0,19,13.0,2023,188
Trey McBride,ARI,0,0,0,0,13.0,2023,188
Elijah Higgins,ARI,0,0,0,0,13.0,2023,188
Greg Dortch,ARI,0,0,0,0,13.0,2023,188
Geoff Swaim,ARI,0,0,0,0,13.0,2023,188
Rondale Moore,ARI,0,0,0,0,13.0,2023,188
Marquise Brown,ARI,0,0,0,0,13.0,2023,188
Mitchell Trubisky,PIT,3,5,0,6,13.0,2023,188
Kenny Pickett,PIT,3,3,0,2,13.0,2023,188
Najee Harris,PIT,16,63,0,11,13.0,2023,188
Jaylen Warren,PIT,9,59,0,18,13.0,2023,188
George Pickens,PIT,0,0,0,0,13.0,2023,188
Diontae Johnson,PIT,0,0,0,0,13.0,2023,188
Pat Freiermuth,PIT,0,0,0,0,13.0,2023,188
Allen Robinson,PIT,0,0,0,0,13.0,2023,188
Calvin Austin III,PIT,0,0,0,0,13.0,2023,188
Connor Heyward,PIT,0,0,0,0,13.0,2023,188
