Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jake Browning,CIN,1,1,-7,0,-7,13.0,2023,193
Tyler Boyd,CIN,7,5,37,0,10,13.0,2023,193
Ja'Marr Chase,CIN,12,11,149,1,76,13.0,2023,193
Joe Mixon,CIN,7,6,49,0,28,13.0,2023,193
Chase Brown,CIN,0,0,0,0,0,13.0,2023,193
Tee Higgins,CIN,3,3,36,0,14,13.0,2023,193
Tanner Hudson,CIN,4,4,35,0,24,13.0,2023,193
Trenton Irwin,CIN,1,1,25,0,25,13.0,2023,193
Mitchell Wilcox,CIN,1,1,12,0,12,13.0,2023,193
Drew Sample,CIN,1,1,11,0,11,13.0,2023,193
Trevor Lawrence,JAX,0,0,0,0,0,13.0,2023,193
C.J. Beathard,JAX,0,0,0,0,0,13.0,2023,193
Travis Etienne,JAX,4,4,34,0,19,13.0,2023,193
Calvin Ridley,JAX,8,4,26,0,21,13.0,2023,193
D'Ernest Johnson,JAX,1,1,5,0,5,13.0,2023,193
Evan Engram,JAX,9,9,82,1,22,13.0,2023,193
Zay Jones,JAX,8,5,78,0,24,13.0,2023,193
Parker Washington,JAX,6,6,61,1,18,13.0,2023,193
Christian Kirk,JAX,1,1,26,0,26,13.0,2023,193
Luke Farrell,JAX,1,1,9,0,9,13.0,2023,193
Tim Jones,JAX,1,0,0,0,0,13.0,2023,193
