Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,13.0,2023,181
DeeJay Dallas,SEA,2,0,0,0,0,13.0,2023,181
Zach Charbonnet,SEA,2,1,39,0,39,13.0,2023,181
D.K. Metcalf,SEA,8,6,134,3,73,13.0,2023,181
Jaxon Smith-Njigba,SEA,11,7,62,0,18,13.0,2023,181
Tyler Lockett,SEA,8,5,47,0,17,13.0,2023,181
Noah Fant,SEA,4,3,43,0,25,13.0,2023,181
Jake Bobo,SEA,1,1,9,0,9,13.0,2023,181
Will Dissly,SEA,2,0,0,0,0,13.0,2023,181
Dak Prescott,DAL,0,0,0,0,0,13.0,2023,181
Tony Pollard,DAL,4,3,15,0,12,13.0,2023,181
CeeDee Lamb,DAL,17,12,116,1,23,13.0,2023,181
Rico Dowdle,DAL,1,1,7,0,7,13.0,2023,181
Jake Ferguson,DAL,8,6,77,1,17,13.0,2023,181
Brandin Cooks,DAL,4,4,45,1,19,13.0,2023,181
Jalen Tolbert,DAL,1,1,17,0,17,13.0,2023,181
Luke Schoonmaker,DAL,1,1,12,0,12,13.0,2023,181
KaVontae Turpin,DAL,3,1,10,0,10,13.0,2023,181
Michael Gallup,DAL,1,0,0,0,0,13.0,2023,181
