Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,0,0,0,0,0,13.0,2023,186
Mike White,MIA,0,0,0,0,0,13.0,2023,186
De'Von Achane,MIA,4,3,30,0,21,13.0,2023,186
Raheem Mostert,MIA,1,1,8,0,8,13.0,2023,186
Jeff Wilson,MIA,0,0,0,0,0,13.0,2023,186
Jaylen Waddle,MIA,8,5,52,0,16,13.0,2023,186
Julian Hill,MIA,2,2,23,0,18,13.0,2023,186
River Cracraft,MIA,2,2,16,0,13,13.0,2023,186
Alec Ingold,MIA,1,1,-3,0,-3,13.0,2023,186
Tyreek Hill,MIA,7,5,157,2,78,13.0,2023,186
Sam Howell,WAS,0,0,0,0,0,13.0,2023,186
Brian Robinson Jr.,WAS,0,0,0,0,0,13.0,2023,186
Antonio Gibson,WAS,5,4,37,0,32,13.0,2023,186
Chris Rodriguez,WAS,0,0,0,0,0,13.0,2023,186
Curtis Samuel,WAS,5,4,65,0,33,13.0,2023,186
Jahan Dotson,WAS,5,2,23,0,12,13.0,2023,186
Cole Turner,WAS,1,1,2,0,2,13.0,2023,186
Terry McLaurin,WAS,3,0,0,0,0,13.0,2023,186
Logan Thomas,WAS,1,0,0,0,0,13.0,2023,186
Dyami Brown,WAS,1,1,0,0,0,13.0,2023,186
John Bates,WAS,1,0,0,0,0,13.0,2023,186
