Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,7.0,-1.1,3.84,-4.26,-2.96,9.86,12.43,0.92,10.31,-1.0,-2.44,1.56,5.21,-5.33,0.0,9.0,2023,124
Dolphins,-7.0,-9.86,-12.43,-0.92,-10.31,1.1,-3.84,4.26,2.96,1.0,-1.56,2.44,5.33,-5.21,0.0,9.0,2023,124
