Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jordan Phillips,BUF,0,0,0,0,0,0.5,3,0,3,0,1,0,0,0,0,9.0,2023,135
Leonard Floyd,BUF,0,0,0,0,0,0.5,1,0,1,0,2,0,0,0,0,9.0,2023,135
Jordan Poyer,BUF,0,0,0,0,0,0.0,11,8,3,1,0,0,0,0,0,9.0,2023,135
Tyrel Dodson,BUF,0,0,0,0,0,0.0,10,8,2,2,1,0,0,0,0,9.0,2023,135
Taron Johnson,BUF,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0,9.0,2023,135
Terrel Bernard,BUF,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0,9.0,2023,135
Dorian Williams,BUF,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,9.0,2023,135
Christian Benford,BUF,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,135
Dane Jackson,BUF,0,0,0,0,3,0.0,3,3,0,0,0,0,0,0,0,9.0,2023,135
Taylor Rapp,BUF,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,9.0,2023,135
Rasul Douglas,BUF,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,135
Micah Hyde,BUF,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,135
Linval Joseph,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,135
Josh Norman,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,135
Ed Oliver,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,135
A.J. Epenesa,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,135
Kingsley Jonathan,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,135
Shaq Lawson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,135
Cameron Lewis,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,135
Tyler Matakevich,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,135
Gregory Rousseau,BUF,0,0,0,0,1,0.0,1,0,1,0,2,0,0,0,0,9.0,2023,135
Cam Taylor-Britt,CIN,1,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,135
B.J. Hill,CIN,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,9.0,2023,135
Germaine Pratt,CIN,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,1,9.0,2023,135
Mike Hilton,CIN,0,0,0,0,0,0.0,10,10,0,0,0,0,0,0,0,9.0,2023,135
Logan Wilson,CIN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,9.0,2023,135
Nick Scott,CIN,0,0,0,0,0,0.0,4,3,1,0,0,1,0,0,0,9.0,2023,135
Chidobe Awuzie,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,135
D.J. Reader,CIN,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,9.0,2023,135
Daxton Hill,CIN,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0,9.0,2023,135
DJ Turner,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,135
Joe Bachie,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,135
Jordan Battle,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,135
Jalen Davis,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,135
Chris Evans,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,135
Trey Hendrickson,CIN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,9.0,2023,135
Cameron Sample,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,135
Sam Hubbard,CIN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,9.0,2023,135
Joseph Ossai,CIN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,9.0,2023,135
