Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jawaan Taylor,T,60,100%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Trey Smith,G,60,100%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Donovan Smith,T,60,100%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Creed Humphrey,C,60,100%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Joe Thuney,G,60,100%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Patrick Mahomes,QB,60,100%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Travis Kelce,TE,46,77%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Rashee Rice,WR,41,68%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Isiah Pacheco,RB,41,68%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Justin Watson,WR,38,63%,0,0%,4,16%,1,Chiefs,9.0,2023,124
Marquez Valdes-Scantling,WR,33,55%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Noah Gray,TE,31,52%,0,0%,19,76%,1,Chiefs,9.0,2023,124
Blake Bell,TE,16,27%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Jerick McKinnon,RB,15,25%,0,0%,16,64%,1,Chiefs,9.0,2023,124
Skyy Moore,WR,15,25%,0,0%,0,0%,1,Chiefs,9.0,2023,124
Mecole Hardman,WR,13,22%,0,0%,10,40%,1,Chiefs,9.0,2023,124
Kadarius Toney,WR,7,12%,0,0%,0,0%,1,Chiefs,9.0,2023,124
La'Mical Perine,RB,4,7%,0,0%,4,16%,1,Chiefs,9.0,2023,124
Justin Reid,SS,0,0%,63,100%,2,8%,1,Chiefs,9.0,2023,124
Trent McDuffie,CB,0,0%,63,100%,0,0%,1,Chiefs,9.0,2023,124
Drue Tranquill,LB,0,0%,60,95%,2,8%,1,Chiefs,9.0,2023,124
L'Jarius Sneed,CB,0,0%,59,94%,0,0%,1,Chiefs,9.0,2023,124
Bryan Cook,FS,0,0%,56,89%,10,40%,1,Chiefs,9.0,2023,124
Chris Jones,DT,0,0%,53,84%,0,0%,1,Chiefs,9.0,2023,124
George Karlaftis III,DE,0,0%,48,76%,2,8%,1,Chiefs,9.0,2023,124
Michael Danna,DE,0,0%,48,76%,2,8%,1,Chiefs,9.0,2023,124
Charles Omenihu,DE,0,0%,46,73%,0,0%,1,Chiefs,9.0,2023,124
Leo Chenal,LB,0,0%,34,54%,15,60%,1,Chiefs,9.0,2023,124
Mike Edwards,FS,0,0%,29,46%,12,48%,1,Chiefs,9.0,2023,124
Jaylen Watson,CB,0,0%,28,44%,17,68%,1,Chiefs,9.0,2023,124
Willie Gay Jr.,LB,0,0%,25,40%,0,0%,1,Chiefs,9.0,2023,124
Derrick Nnadi,DT,0,0%,23,37%,2,8%,1,Chiefs,9.0,2023,124
Tershawn Wharton,DT,0,0%,21,33%,2,8%,1,Chiefs,9.0,2023,124
Chamarri Conner,FS,0,0%,11,17%,22,88%,1,Chiefs,9.0,2023,124
Joshua Williams,CB,0,0%,10,16%,21,84%,1,Chiefs,9.0,2023,124
Matt Dickerson,DT,0,0%,7,11%,0,0%,1,Chiefs,9.0,2023,124
Jack Cochrane,LB,0,0%,5,8%,22,88%,1,Chiefs,9.0,2023,124
Felix Anudike-Uzomah,DE,0,0%,4,6%,0,0%,1,Chiefs,9.0,2023,124
Cam Jones,LB,0,0%,0,0%,20,80%,1,Chiefs,9.0,2023,124
Darius Harris,LB,0,0%,0,0%,14,56%,1,Chiefs,9.0,2023,124
Tommy Townsend,P,0,0%,0,0%,9,36%,1,Chiefs,9.0,2023,124
James Winchester,LS,0,0%,0,0%,9,36%,1,Chiefs,9.0,2023,124
Nic Jones,CB,0,0%,0,0%,8,32%,1,Chiefs,9.0,2023,124
Harrison Butker,K,0,0%,0,0%,7,28%,1,Chiefs,9.0,2023,124
Lucas Niang,T,0,0%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Wanya Morris,T,0,0%,0,0%,3,12%,1,Chiefs,9.0,2023,124
Nick Allegretti,G,0,0%,0,0%,3,12%,1,Chiefs,9.0,2023,124
