Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-2.0,16.65,27.53,-6.8,-2.17,-13.23,-10.46,-0.4,0.61,-5.81,-4.68,3.62,1.69,-4.0,-2.44,9.0,2023,127
Buccaneers,2.0,13.23,10.46,0.4,-0.61,-16.65,-27.53,6.8,2.17,5.81,-3.62,4.68,4.0,-1.69,2.44,9.0,2023,127
