Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Herbert,LAC,1,0,9.0,2023,136
Austin Ekeler,LAC,0,0,9.0,2023,136
Joshua Kelley,LAC,0,0,9.0,2023,136
Quentin Johnston,LAC,0,0,9.0,2023,136
Keenan Allen,LAC,0,0,9.0,2023,136
Gerald Everett,LAC,1,0,9.0,2023,136
Stone Smartt,LAC,0,0,9.0,2023,136
Donald Parham,LAC,0,0,9.0,2023,136
Derius Davis,LAC,1,0,9.0,2023,136
Jalen Guyton,LAC,0,0,9.0,2023,136
Zach Wilson,NYJ,3,2,9.0,2023,136
Breece Hall,NYJ,0,0,9.0,2023,136
Dalvin Cook,NYJ,0,0,9.0,2023,136
Garrett Wilson,NYJ,1,1,9.0,2023,136
Tyler Conklin,NYJ,0,0,9.0,2023,136
Xavier Gipson,NYJ,0,0,9.0,2023,136
Michael Carter,NYJ,0,0,9.0,2023,136
Allen Lazard,NYJ,0,0,9.0,2023,136
C.J. Uzomah,NYJ,0,0,9.0,2023,136
Jeremy Ruckert,NYJ,0,0,9.0,2023,136
Malik Taylor,NYJ,0,0,9.0,2023,136
Nick Bawden,NYJ,0,0,9.0,2023,136
