Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Tyson Bagent,CHI,0,0,0,0,0,9.0,2023,129
D'Onta Foreman,CHI,0,0,0,0,0,9.0,2023,129
Roschon Johnson,CHI,1,1,9,0,9,9.0,2023,129
Darrynton Evans,CHI,2,2,19,0,17,9.0,2023,129
Darnell Mooney,CHI,6,5,82,0,38,9.0,2023,129
Cole Kmet,CHI,8,6,55,2,18,9.0,2023,129
D.J. Moore,CHI,5,3,44,0,18,9.0,2023,129
Robert Tonyan,CHI,1,1,11,0,11,9.0,2023,129
Velus Jones Jr.,CHI,1,0,0,0,0,9.0,2023,129
Tyler Scott,CHI,2,0,0,0,0,9.0,2023,129
Derek Carr,NOR,0,0,0,0,0,9.0,2023,129
Taysom Hill,NOR,5,4,13,1,6,9.0,2023,129
Alvin Kamara,NOR,5,4,44,0,17,9.0,2023,129
Jamaal Williams,NOR,3,2,6,0,4,9.0,2023,129
Chris Olave,NOR,8,6,46,1,14,9.0,2023,129
Kendre Miller,NOR,1,1,31,0,31,9.0,2023,129
Juwan Johnson,NOR,5,5,29,1,14,9.0,2023,129
Foster Moreau,NOR,1,1,23,0,23,9.0,2023,129
Rashid Shaheed,NOR,3,3,22,0,12,9.0,2023,129
Michael Thomas,NOR,1,0,0,0,0,9.0,2023,129
