0,1,week,year,game_id
Won Toss,Dolphins (deferred),9.0,2023,124
Roof,retractable roof (closed),9.0,2023,124
Surface,grass,9.0,2023,124
Duration,3:04,9.0,2023,124
Attendance,50023,9.0,2023,124
Vegas Line,Kansas City Chiefs -1.5,9.0,2023,124
Over/Under,51.5 (under),9.0,2023,124
