Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Sam Howell,WAS,0,0,9.0,2023,130
Brian Robinson Jr.,WAS,1,1,9.0,2023,130
Antonio Gibson,WAS,0,0,9.0,2023,130
Terry McLaurin,WAS,0,0,9.0,2023,130
Jahan Dotson,WAS,0,0,9.0,2023,130
Byron Pringle,WAS,0,0,9.0,2023,130
Dyami Brown,WAS,0,0,9.0,2023,130
Logan Thomas,WAS,0,0,9.0,2023,130
Jamison Crowder,WAS,0,0,9.0,2023,130
John Bates,WAS,0,0,9.0,2023,130
Mac Jones,NWE,0,0,9.0,2023,130
Rhamondre Stevenson,NWE,0,0,9.0,2023,130
Ezekiel Elliott,NWE,0,0,9.0,2023,130
Demario Douglas,NWE,0,0,9.0,2023,130
JuJu Smith-Schuster,NWE,0,0,9.0,2023,130
Hunter Henry,NWE,0,0,9.0,2023,130
Jalen Reagor,NWE,0,0,9.0,2023,130
Tyquan Thornton,NWE,0,0,9.0,2023,130
Mike Gesicki,NWE,0,0,9.0,2023,130
