Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Joshua Dobbs,MIN,0,0,0,0,0,9.0,2023,128
Jaren Hall,MIN,0,0,0,0,0,9.0,2023,128
Cam Akers,MIN,3,3,13,0,11,9.0,2023,128
Alexander Mattison,MIN,2,2,49,1,47,9.0,2023,128
T.J. Hockenson,MIN,12,7,69,0,29,9.0,2023,128
Jordan Addison,MIN,7,5,52,0,24,9.0,2023,128
Johnny Mundt,MIN,1,1,18,0,18,9.0,2023,128
K.J. Osborn,MIN,2,2,17,0,13,9.0,2023,128
Brandon Powell,MIN,3,2,15,1,9,9.0,2023,128
Trishton Jackson,MIN,3,1,2,0,2,9.0,2023,128
Josh Oliver,MIN,2,2,1,0,2,9.0,2023,128
Taylor Heinicke,ATL,0,0,0,0,0,9.0,2023,128
Bijan Robinson,ATL,4,2,8,0,7,9.0,2023,128
Tyler Allgeier,ATL,3,2,-9,0,-1,9.0,2023,128
Jonnu Smith,ATL,6,5,100,1,60,9.0,2023,128
KhaDarel Hodge,ATL,6,3,60,0,31,9.0,2023,128
Kyle Pitts,ATL,5,4,56,0,27,9.0,2023,128
Mack Hollins,ATL,3,3,36,0,18,9.0,2023,128
Van Jefferson,ATL,4,1,14,0,14,9.0,2023,128
Cordarrelle Patterson,ATL,1,1,3,0,3,9.0,2023,128
Damiere Byrd,ATL,2,0,0,0,0,9.0,2023,128
