Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Brett Rypien,LAR,2,1,9.0,2023,126
Royce Freeman,LAR,0,0,9.0,2023,126
Darrell Henderson,LAR,0,0,9.0,2023,126
Cooper Kupp,LAR,0,0,9.0,2023,126
Puka Nacua,LAR,0,0,9.0,2023,126
Demarcus Robinson,LAR,0,0,9.0,2023,126
Tutu Atwell,LAR,0,0,9.0,2023,126
Austin Trammell,LAR,0,0,9.0,2023,126
Tyler Higbee,LAR,0,0,9.0,2023,126
Ben Skowronek,LAR,0,0,9.0,2023,126
Jordan Love,GNB,1,0,9.0,2023,126
Aaron Jones,GNB,1,1,9.0,2023,126
Emanuel Wilson,GNB,0,0,9.0,2023,126
AJ Dillon,GNB,0,0,9.0,2023,126
Jayden Reed,GNB,0,0,9.0,2023,126
Luke Musgrave,GNB,0,0,9.0,2023,126
Dontayvion Wicks,GNB,1,1,9.0,2023,126
Christian Watson,GNB,0,0,9.0,2023,126
Romeo Doubs,GNB,0,0,9.0,2023,126
Josiah Deguara,GNB,0,0,9.0,2023,126
Malik Heath,GNB,0,0,9.0,2023,126
