Player,Pos,home_team,team,week,year,game_id
Aidan O'Connell,QB,1,Raiders,9.0,2023,134
Josh Jacobs,RB,1,Raiders,9.0,2023,134
Davante Adams,WR,1,Raiders,9.0,2023,134
Jakobi Meyers,WR,1,Raiders,9.0,2023,134
Austin Hooper,TE,1,Raiders,9.0,2023,134
Michael Mayer,TE,1,Raiders,9.0,2023,134
Jermaine Eluemunor,OL,1,Raiders,9.0,2023,134
Kolton Miller,T,1,Raiders,9.0,2023,134
Greg Van Roten,G,1,Raiders,9.0,2023,134
Dylan Parham,G,1,Raiders,9.0,2023,134
Andre James,C,1,Raiders,9.0,2023,134
Malcolm Koonce,DE,1,Raiders,9.0,2023,134
Maxx Crosby,DE,1,Raiders,9.0,2023,134
John Jenkins,DT,1,Raiders,9.0,2023,134
Bilal Nichols,DT,1,Raiders,9.0,2023,134
Robert Spillane,LB,1,Raiders,9.0,2023,134
Amari Burney,LB,1,Raiders,9.0,2023,134
Nate Hobbs,CB,1,Raiders,9.0,2023,134
Marcus Peters,CB,1,Raiders,9.0,2023,134
Amik Robertson,CB,1,Raiders,9.0,2023,134
Tre'von Moehrig,S,1,Raiders,9.0,2023,134
Marcus Epps,S,1,Raiders,9.0,2023,134
