Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Baker Mayfield,TAM,4,4,0,5,9.0,2023,127
Rachaad White,TAM,20,73,2,16,9.0,2023,127
Ke'Shawn Vaughn,TAM,4,9,0,4,9.0,2023,127
Mike Evans,TAM,0,0,0,0,9.0,2023,127
Cade Otton,TAM,0,0,0,0,9.0,2023,127
Trey Palmer,TAM,0,0,0,0,9.0,2023,127
Chris Godwin,TAM,0,0,0,0,9.0,2023,127
Robert Hainsey,TAM,0,0,0,0,9.0,2023,127
Chase Edmonds,TAM,3,-5,0,2,9.0,2023,127
C.J. Stroud,HOU,0,10,0,0,9.0,2023,127
Devin Singletary,HOU,13,26,0,9,9.0,2023,127
Xavier Hutchinson,HOU,1,12,0,12,9.0,2023,127
Mike Boone,HOU,1,3,0,3,9.0,2023,127
Tank Dell,HOU,2,2,0,2,9.0,2023,127
Noah Brown,HOU,0,0,0,0,9.0,2023,127
Dalton Schultz,HOU,0,0,0,0,9.0,2023,127
Nico Collins,HOU,0,0,0,0,9.0,2023,127
John Metchie,HOU,0,0,0,0,9.0,2023,127
Andrew Beck,HOU,0,0,0,0,9.0,2023,127
