Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Gardner Minshew II,IND,0,0,0,0,0,9.0,2023,132
Jonathan Taylor,IND,5,5,22,1,10,9.0,2023,132
Zack Moss,IND,0,0,0,0,0,9.0,2023,132
Michael Pittman Jr.,IND,8,8,64,0,16,9.0,2023,132
Andrew Ogletree,IND,3,1,19,0,19,9.0,2023,132
Isaiah McKenzie,IND,3,2,12,0,11,9.0,2023,132
Josh Downs,IND,1,1,10,0,10,9.0,2023,132
Kylen Granson,IND,2,0,0,0,0,9.0,2023,132
Alec Pierce,IND,2,0,0,0,0,9.0,2023,132
Bryce Young,CAR,0,0,0,0,0,9.0,2023,132
Chuba Hubbard,CAR,6,4,9,0,4,9.0,2023,132
Miles Sanders,CAR,5,3,22,0,11,9.0,2023,132
Hayden Hurst,CAR,4,2,54,0,48,9.0,2023,132
Adam Thielen,CAR,6,5,29,0,7,9.0,2023,132
Stephen Sullivan,CAR,5,4,28,0,9,9.0,2023,132
Tommy Tremble,CAR,2,2,12,0,11,9.0,2023,132
DJ Chark,CAR,3,2,9,1,5,9.0,2023,132
Jonathan Mingo,CAR,4,1,5,0,5,9.0,2023,132
Raheem Blackshear,CAR,1,1,5,0,5,9.0,2023,132
Terrace Marshall Jr.,CAR,1,0,0,0,0,9.0,2023,132
