Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Tommy DeVito,NYG,0,0,0,0,0,9.0,2023,134
Daniel Jones,NYG,0,0,0,0,0,9.0,2023,134
Saquon Barkley,NYG,4,3,23,0,12,9.0,2023,134
Matt Breida,NYG,2,1,6,0,6,9.0,2023,134
Deon Jackson,NYG,0,0,0,0,0,9.0,2023,134
Darius Slayton,NYG,7,4,59,0,34,9.0,2023,134
Daniel Bellinger,NYG,3,3,43,0,23,9.0,2023,134
Wan'Dale Robinson,NYG,5,4,35,1,12,9.0,2023,134
Jalin Hyatt,NYG,5,2,19,0,13,9.0,2023,134
Parris Campbell,NYG,2,2,15,0,10,9.0,2023,134
Isaiah Hodgins,NYG,1,0,0,0,0,9.0,2023,134
Aidan O'Connell,LVR,0,0,0,0,0,9.0,2023,134
Josh Jacobs,LVR,0,0,0,0,0,9.0,2023,134
Jakobi Meyers,LVR,5,2,38,0,24,9.0,2023,134
Ameer Abdullah,LVR,2,2,17,0,11,9.0,2023,134
Tre Tucker,LVR,3,2,52,0,50,9.0,2023,134
Davante Adams,LVR,7,4,34,0,12,9.0,2023,134
Hunter Renfrow,LVR,3,2,32,0,19,9.0,2023,134
DeAndre Carter,LVR,1,1,15,0,15,9.0,2023,134
Michael Mayer,LVR,2,2,11,0,7,9.0,2023,134
Austin Hooper,LVR,1,1,10,0,10,9.0,2023,134
Zamir White,LVR,0,0,0,0,0,9.0,2023,134
