0,1,week,year,game_id
Won Toss,Buccaneers (deferred),9.0,2023,127
Roof,retractable roof (closed),9.0,2023,127
Surface,astroturf,9.0,2023,127
Duration,3:24,9.0,2023,127
Attendance,70785,9.0,2023,127
Vegas Line,Houston Texans -2.5,9.0,2023,127
Over/Under,36.5 (over),9.0,2023,127
