Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Geno Smith,SEA,0,0,0,0,0,9.0,2023,131
Kenneth Walker III,SEA,2,1,1,0,1,9.0,2023,131
Zach Charbonnet,SEA,1,1,5,0,5,9.0,2023,131
Jaxon Smith-Njigba,SEA,7,6,63,0,35,9.0,2023,131
D.K. Metcalf,SEA,4,1,50,0,50,9.0,2023,131
Tyler Lockett,SEA,8,3,32,0,18,9.0,2023,131
Colby Parkinson,SEA,1,1,6,0,6,9.0,2023,131
Will Dissly,SEA,1,0,0,0,0,9.0,2023,131
Noah Fant,SEA,1,0,0,0,0,9.0,2023,131
Lamar Jackson,BAL,0,0,0,0,0,9.0,2023,131
Tyler Huntley,BAL,0,0,0,0,0,9.0,2023,131
Keaton Mitchell,BAL,1,1,-4,0,-4,9.0,2023,131
Gus Edwards,BAL,0,0,0,0,0,9.0,2023,131
Justice Hill,BAL,1,0,0,0,0,9.0,2023,131
Mark Andrews,BAL,10,9,80,0,16,9.0,2023,131
Odell Beckham Jr.,BAL,7,5,56,1,15,9.0,2023,131
Isaiah Likely,BAL,4,4,42,0,17,9.0,2023,131
Rashod Bateman,BAL,5,3,28,0,15,9.0,2023,131
Zay Flowers,BAL,1,1,11,0,11,9.0,2023,131
Devin Duvernay,BAL,2,2,10,0,7,9.0,2023,131
Nelson Agholor,BAL,1,1,2,0,2,9.0,2023,131
