Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,1,Bengals,9.0,2023,135
Joe Mixon,RB,1,Bengals,9.0,2023,135
Tyler Boyd,WR,1,Bengals,9.0,2023,135
Ja'Marr Chase,WR,1,Bengals,9.0,2023,135
Tee Higgins,WR,1,Bengals,9.0,2023,135
Tanner Hudson,TE,1,Bengals,9.0,2023,135
Orlando Brown Jr.,T,1,Bengals,9.0,2023,135
Jonah Williams,T,1,Bengals,9.0,2023,135
Cordell Volson,G,1,Bengals,9.0,2023,135
Alex Cappa,G,1,Bengals,9.0,2023,135
Ted Karras,C,1,Bengals,9.0,2023,135
Sam Hubbard,DE,1,Bengals,9.0,2023,135
Trey Hendrickson,DE,1,Bengals,9.0,2023,135
B.J. Hill,DT,1,Bengals,9.0,2023,135
D.J. Reader,DT,1,Bengals,9.0,2023,135
Germaine Pratt,LB,1,Bengals,9.0,2023,135
Logan Wilson,LB,1,Bengals,9.0,2023,135
Mike Hilton,CB,1,Bengals,9.0,2023,135
Cam Taylor-Britt,CB,1,Bengals,9.0,2023,135
DJ Turner,CB,1,Bengals,9.0,2023,135
Daxton Hill,S,1,Bengals,9.0,2023,135
Nick Scott,S,1,Bengals,9.0,2023,135
