#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:35,LVR 33,6,3:50,67,Touchdown,1,Raiders,9.0,2023,134
2,1,5:34,LVR 34,3,1:23,1,Punt,1,Raiders,9.0,2023,134
3,2,13:52,LVR 10,4,2:35,18,Punt,1,Raiders,9.0,2023,134
4,2,9:08,LVR 35,8,4:02,65,Touchdown,1,Raiders,9.0,2023,134
5,2,3:36,LVR 40,4,1:39,60,Touchdown,1,Raiders,9.0,2023,134
6,2,1:45,NYG 25,6,1:41,20,Field Goal,1,Raiders,9.0,2023,134
7,3,15:00,LVR 25,14,6:37,47,Field Goal,1,Raiders,9.0,2023,134
8,3,6:46,LVR 25,3,1:42,4,Punt,1,Raiders,9.0,2023,134
9,4,14:11,LVR 25,3,1:40,3,Punt,1,Raiders,9.0,2023,134
10,4,10:22,NYG 28,4,0:53,5,Field Goal,1,Raiders,9.0,2023,134
11,4,5:55,LVR 28,3,1:01,8,Punt,1,Raiders,9.0,2023,134
12,4,2:20,NYG 40,4,1:53,6,Downs,1,Raiders,9.0,2023,134
