Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jaelan Phillips,MIA,0,0,0,0,0,1.0,5,2,3,0,0,0,0,0,0,9.0,2023,124
Bradley Chubb,MIA,0,0,0,0,1,1.0,3,2,1,0,1,0,0,0,1,9.0,2023,124
Jevon Holland,MIA,0,0,0,0,0,0.0,8,2,6,0,0,0,0,0,0,9.0,2023,124
David Long,MIA,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0,9.0,2023,124
Zach Sieler,MIA,0,0,0,0,0,0.0,7,4,3,0,2,1,0,0,0,9.0,2023,124
DeShon Elliott,MIA,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,9.0,2023,124
Kader Kohou,MIA,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,9.0,2023,124
Jalen Ramsey,MIA,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,9.0,2023,124
Raekwon Davis,MIA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,9.0,2023,124
Andrew Van Ginkel,MIA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,124
Christian Wilkins,MIA,0,0,0,0,0,0.0,3,3,0,1,1,0,0,0,0,9.0,2023,124
Jerome Baker,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,124
Cameron Goode,MIA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,124
Xavien Howard,MIA,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,124
Duke Riley,MIA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,124
Elijah Campbell,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,124
Da'Shawn Hand,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,124
Nik Needham,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,124
Chase Claypool,MIA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2023,124
Tua Tagovailoa,MIA,0,0,0,0,0,0.0,0,0,0,0,0,1,-13,0,0,9.0,2023,124
Leo Chenal,KAN,0,0,0,0,0,1.0,7,4,3,0,1,0,0,0,0,9.0,2023,124
Jaylen Watson,KAN,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0,9.0,2023,124
Tershawn Wharton,KAN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,9.0,2023,124
Trent McDuffie,KAN,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,1,9.0,2023,124
Drue Tranquill,KAN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,9.0,2023,124
Bryan Cook,KAN,0,0,0,0,0,0.0,4,2,2,0,0,0,59,1,0,9.0,2023,124
Willie Gay Jr.,KAN,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,1,9.0,2023,124
Justin Reid,KAN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,9.0,2023,124
L'Jarius Sneed,KAN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,124
Chamarri Conner,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,124
Michael Danna,KAN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,124
Charles Omenihu,KAN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,9.0,2023,124
Matt Dickerson,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,124
Mike Edwards,KAN,0,0,0,0,0,0.0,1,0,1,0,0,1,4,0,0,9.0,2023,124
Chris Jones,KAN,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,9.0,2023,124
Cam Jones,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,124
George Karlaftis III,KAN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,9.0,2023,124
