Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Cade Otton,TAM,9,6,70,2,4.0,40,6.7,30,5.0,8.1,0,,0,0.0,0,129.6,9.0,2023,127
Mike Evans,TAM,5,4,87,0,3.0,78,19.5,9,2.3,16.4,0,,0,0.0,0,118.7,9.0,2023,127
Rachaad White,TAM,4,4,46,0,2.0,6,1.5,40,10.0,1.5,0,,0,0.0,0,114.6,9.0,2023,127
Trey Palmer,TAM,4,3,51,0,1.0,31,10.3,20,6.7,14.5,0,,0,0.0,0,116.7,9.0,2023,127
Chris Godwin,TAM,6,2,16,0,,2,1.0,14,7.0,8.0,0,,0,0.0,0,42.4,9.0,2023,127
Chase Edmonds,TAM,1,1,-1,0,,-2,-2.0,1,1.0,-2.0,0,,0,0.0,0,79.2,9.0,2023,127
Ke'Shawn Vaughn,TAM,1,1,-1,0,,-1,-1.0,0,0.0,-1.0,0,,0,0.0,0,79.2,9.0,2023,127
Dalton Schultz,HOU,11,10,130,1,7.0,57,5.7,73,7.3,6.2,0,,0,0.0,0,146.2,9.0,2023,127
Noah Brown,HOU,6,6,153,1,4.0,75,12.5,78,13.0,12.5,0,,0,0.0,0,158.3,9.0,2023,127
Tank Dell,HOU,11,6,114,2,6.0,105,17.5,9,1.5,20.2,0,,2,18.2,0,130.3,9.0,2023,127
Nico Collins,HOU,5,3,54,1,3.0,25,8.3,29,9.7,9.6,0,,0,0.0,0,136.7,9.0,2023,127
Andrew Beck,HOU,2,2,5,0,1.0,2,1.0,3,1.5,1.0,0,,0,0.0,0,79.2,9.0,2023,127
Devin Singletary,HOU,2,2,0,0,0.0,-3,-1.5,3,1.5,-1.5,0,,0,0.0,0,79.2,9.0,2023,127
John Metchie,HOU,1,1,14,0,1.0,4,4.0,10,10.0,4.0,0,,0,0.0,0,118.7,9.0,2023,127
