Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Will Levis,TEN,1,2,0,2,9.0,2023,123
Derrick Henry,TEN,17,75,1,15,9.0,2023,123
Tyjae Spears,TEN,5,18,0,8,9.0,2023,123
DeAndre Hopkins,TEN,1,5,0,5,9.0,2023,123
Treylon Burks,TEN,1,5,0,5,9.0,2023,123
Kyle Philips,TEN,0,0,0,0,9.0,2023,123
Chris Moore,TEN,0,0,0,0,9.0,2023,123
Chigoziem Okonkwo,TEN,0,0,0,0,9.0,2023,123
Nick Westbrook-Ikhine,TEN,0,0,0,0,9.0,2023,123
Josh Whyle,TEN,0,0,0,0,9.0,2023,123
Kenny Pickett,PIT,1,-1,0,-1,9.0,2023,123
Jaylen Warren,PIT,11,88,0,22,9.0,2023,123
Najee Harris,PIT,16,69,1,25,9.0,2023,123
Calvin Austin III,PIT,2,10,0,8,9.0,2023,123
Diontae Johnson,PIT,0,0,0,0,9.0,2023,123
Connor Heyward,PIT,0,0,0,0,9.0,2023,123
Allen Robinson,PIT,0,0,0,0,9.0,2023,123
Darnell Washington,PIT,0,0,0,0,9.0,2023,123
Miles Boykin,PIT,0,0,0,0,9.0,2023,123
George Pickens,PIT,0,0,0,0,9.0,2023,123
