Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Wan'Dale Robinson,NYG,5,4,35,1,2.0,20,5.0,15,3.8,5.6,0,,0,0.0,0,135.4,9.0,2023,134
Darius Slayton,NYG,7,4,59,0,3.0,26,6.5,33,8.3,9.4,0,,0,0.0,1,45.2,9.0,2023,134
Saquon Barkley,NYG,4,3,23,0,2.0,-4,-1.3,27,9.0,0.5,0,,0,0.0,0,88.5,9.0,2023,134
Daniel Bellinger,NYG,3,3,43,0,1.0,24,8.0,19,6.3,8.0,1,3.0,0,0.0,0,118.7,9.0,2023,134
Parris Campbell,NYG,2,2,15,0,1.0,-2,-1.0,17,8.5,-1.0,0,,0,0.0,0,97.9,9.0,2023,134
Jalin Hyatt,NYG,5,2,19,0,1.0,14,7.0,5,2.5,30.2,0,,0,0.0,1,11.7,9.0,2023,134
Matt Breida,NYG,2,1,6,0,0.0,2,2.0,4,4.0,2.0,0,,1,50.0,0,56.2,9.0,2023,134
Isaiah Hodgins,NYG,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6,9.0,2023,134
Davante Adams,LVR,7,4,34,0,2.0,18,4.5,16,4.0,10.9,0,,0,0.0,0,69.9,9.0,2023,134
Ameer Abdullah,LVR,2,2,17,0,1.0,4,2.0,13,6.5,2.0,0,,0,0.0,0,102.1,9.0,2023,134
Michael Mayer,LVR,2,2,11,0,,0,0.0,11,5.5,0.0,1,2.0,0,0.0,0,89.6,9.0,2023,134
Jakobi Meyers,LVR,5,2,38,0,2.0,12,6.0,26,13.0,9.6,0,,1,20.0,0,67.1,9.0,2023,134
Hunter Renfrow,LVR,3,2,32,0,2.0,12,6.0,20,10.0,2.7,0,,0,0.0,0,102.1,9.0,2023,134
Tre Tucker,LVR,3,2,52,0,1.0,44,22.0,8,4.0,24.0,0,,0,0.0,0,109.7,9.0,2023,134
DeAndre Carter,LVR,1,1,15,0,,-4,-4.0,19,19.0,-4.0,0,,0,0.0,0,118.7,9.0,2023,134
Austin Hooper,LVR,1,1,10,0,1.0,1,1.0,9,9.0,1.0,0,,0,0.0,0,108.3,9.0,2023,134
