Player,Pos,home_team,team,week,year,game_id
Mac Jones,QB,1,Patriots,9.0,2023,130
Rhamondre Stevenson,RB,1,Patriots,9.0,2023,130
Demario Douglas,WR,1,Patriots,9.0,2023,130
Jalen Reagor,WR,1,Patriots,9.0,2023,130
Pharaoh Brown,TE,1,Patriots,9.0,2023,130
Mike Gesicki,TE,1,Patriots,9.0,2023,130
Cole Strange,OL,1,Patriots,9.0,2023,130
Sidy Sow,OL,1,Patriots,9.0,2023,130
Michael Onwenu,OL,1,Patriots,9.0,2023,130
Conor McDermott,T,1,Patriots,9.0,2023,130
David Andrews,C,1,Patriots,9.0,2023,130
Deatrich Wise Jr.,DL,1,Patriots,9.0,2023,130
Lawrence Guy,DL,1,Patriots,9.0,2023,130
Davon Godchaux,DL,1,Patriots,9.0,2023,130
Anfernee Jennings,LB,1,Patriots,9.0,2023,130
Jahlani Tavai,LB,1,Patriots,9.0,2023,130
Ja'Whaun Bentley,LB,1,Patriots,9.0,2023,130
Shaun Wade,CB,1,Patriots,9.0,2023,130
Jalen Mills,DB,1,Patriots,9.0,2023,130
Jonathan Jones,DB,1,Patriots,9.0,2023,130
Jabrill Peppers,DB,1,Patriots,9.0,2023,130
Kyle Dugger,DB,1,Patriots,9.0,2023,130
