Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Penei Sewell,T,69,100%,0,0%,3,12%,0,Lions,17.0,2023,242
Graham Glasgow,G,69,100%,0,0%,3,12%,0,Lions,17.0,2023,242
Jonah Jackson,G,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Amon-Ra St. Brown,WR,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Jared Goff,QB,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Frank Ragnow,C,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Sam LaPorta,TE,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Taylor Decker,T,69,100%,0,0%,0,0%,0,Lions,17.0,2023,242
Josh Reynolds,WR,50,72%,0,0%,0,0%,0,Lions,17.0,2023,242
Jameson Williams,WR,44,64%,0,0%,0,0%,0,Lions,17.0,2023,242
Jahmyr Gibbs,RB,43,62%,0,0%,0,0%,0,Lions,17.0,2023,242
David Montgomery,RB,27,39%,0,0%,0,0%,0,Lions,17.0,2023,242
James Mitchell,TE,19,28%,0,0%,13,50%,0,Lions,17.0,2023,242
Kalif Raymond,WR,19,28%,0,0%,4,15%,0,Lions,17.0,2023,242
Donovan Peoples-Jones,WR,3,4%,0,0%,5,19%,0,Lions,17.0,2023,242
Dan Skipper,T,2,3%,0,0%,3,12%,0,Lions,17.0,2023,242
Kerby Joseph,FS,0,0%,65,100%,5,19%,0,Lions,17.0,2023,242
Ifeatu Melifonwu,CB,0,0%,65,100%,4,15%,0,Lions,17.0,2023,242
Alex Anzalone,LB,0,0%,65,100%,0,0%,0,Lions,17.0,2023,242
Cameron Sutton,CB,0,0%,65,100%,0,0%,0,Lions,17.0,2023,242
Kindle Vildor,CB,0,0%,64,98%,0,0%,0,Lions,17.0,2023,242
Aidan Hutchinson,DE,0,0%,57,88%,0,0%,0,Lions,17.0,2023,242
Derrick Barnes,LB,0,0%,46,71%,5,19%,0,Lions,17.0,2023,242
John Cominsky,DE,0,0%,43,66%,4,15%,0,Lions,17.0,2023,242
Jack Campbell,LB,0,0%,40,62%,14,54%,0,Lions,17.0,2023,242
Josh Paschal,DE,0,0%,38,58%,4,15%,0,Lions,17.0,2023,242
Brian Branch,SS,0,0%,36,55%,0,0%,0,Lions,17.0,2023,242
Tyson Alualu,NT,0,0%,34,52%,0,0%,0,Lions,17.0,2023,242
Benito Jones,DT,0,0%,30,46%,7,27%,0,Lions,17.0,2023,242
Isaiah Buggs,DT,0,0%,23,35%,0,0%,0,Lions,17.0,2023,242
Bruce Irvin,LB,0,0%,18,28%,0,0%,0,Lions,17.0,2023,242
Jalen Reeves-Maybin,LB,0,0%,12,18%,23,88%,0,Lions,17.0,2023,242
Romeo Okwara,DE,0,0%,9,14%,8,31%,0,Lions,17.0,2023,242
Charles Harris,DE,0,0%,4,6%,0,0%,0,Lions,17.0,2023,242
Jerry Jacobs,CB,0,0%,1,2%,18,69%,0,Lions,17.0,2023,242
Khalil Dorsey,CB,0,0%,0,0%,23,88%,0,Lions,17.0,2023,242
Will Harris,SS,0,0%,0,0%,23,88%,0,Lions,17.0,2023,242
Anthony Pittman,LB,0,0%,0,0%,23,88%,0,Lions,17.0,2023,242
Malcolm Rodriguez,LB,0,0%,0,0%,19,73%,0,Lions,17.0,2023,242
Craig Reynolds,RB,0,0%,0,0%,19,73%,0,Lions,17.0,2023,242
Tracy Walker,FS,0,0%,0,0%,14,54%,0,Lions,17.0,2023,242
Jack Fox,P,0,0%,0,0%,12,46%,0,Lions,17.0,2023,242
Anthony Firkser,TE,0,0%,0,0%,12,46%,0,Lions,17.0,2023,242
Jake McQuaide,LS,0,0%,0,0%,8,31%,0,Lions,17.0,2023,242
Michael Badgley,K,0,0%,0,0%,4,15%,0,Lions,17.0,2023,242
Colby Sorsdal,G,0,0%,0,0%,3,12%,0,Lions,17.0,2023,242
Kayode Awosika,T,0,0%,0,0%,3,12%,0,Lions,17.0,2023,242
