Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jake Browning,CIN,0,0,0,0,0,17.0,2023,254
Joe Mixon,CIN,4,4,22,1,10,17.0,2023,254
Chase Brown,CIN,2,2,23,0,19,17.0,2023,254
Trayveon Williams,CIN,0,0,0,0,0,17.0,2023,254
Ja'Marr Chase,CIN,7,3,41,0,24,17.0,2023,254
Tanner Hudson,CIN,7,3,38,0,15,17.0,2023,254
Tyler Boyd,CIN,2,2,29,0,23,17.0,2023,254
Drew Sample,CIN,4,3,21,0,11,17.0,2023,254
Tee Higgins,CIN,2,1,19,0,19,17.0,2023,254
Trenton Irwin,CIN,2,1,4,0,4,17.0,2023,254
Mitchell Wilcox,CIN,1,0,0,0,0,17.0,2023,254
Patrick Mahomes,KAN,0,0,0,0,0,17.0,2023,254
Isiah Pacheco,KAN,7,7,35,1,21,17.0,2023,254
Rashee Rice,KAN,6,5,127,0,67,17.0,2023,254
Justin Watson,KAN,3,1,41,0,41,17.0,2023,254
Noah Gray,KAN,4,3,17,0,16,17.0,2023,254
Travis Kelce,KAN,4,3,16,0,10,17.0,2023,254
Richie James,KAN,1,1,6,0,6,17.0,2023,254
Marquez Valdes-Scantling,KAN,3,1,3,0,3,17.0,2023,254
