Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,17.0,2023,245
Chuba Hubbard,CAR,5,4,26,0,8,17.0,2023,245
Miles Sanders,CAR,2,2,12,0,7,17.0,2023,245
Adam Thielen,CAR,6,6,38,0,14,17.0,2023,245
DJ Chark,CAR,6,1,18,0,18,17.0,2023,245
Ihmir Smith-Marsette,CAR,3,3,12,0,9,17.0,2023,245
Tommy Tremble,CAR,3,1,6,0,6,17.0,2023,245
Jonathan Mingo,CAR,3,2,0,0,4,17.0,2023,245
Ian Thomas,CAR,1,0,0,0,0,17.0,2023,245
Stephen Sullivan,CAR,2,0,0,0,0,17.0,2023,245
C.J. Beathard,JAX,0,0,0,0,0,17.0,2023,245
Travis Etienne,JAX,2,2,16,0,8,17.0,2023,245
Tank Bigsby,JAX,0,0,0,0,0,17.0,2023,245
Evan Engram,JAX,6,6,60,0,22,17.0,2023,245
Jamal Agnew,JAX,2,2,53,0,48,17.0,2023,245
Calvin Ridley,JAX,8,4,39,0,14,17.0,2023,245
Luke Farrell,JAX,1,1,7,0,7,17.0,2023,245
Parker Washington,JAX,1,1,2,0,2,17.0,2023,245
Brenton Strange,JAX,2,1,1,0,1,17.0,2023,245
Tim Jones,JAX,1,0,0,0,0,17.0,2023,245
D'Ernest Johnson,JAX,0,0,0,0,0,17.0,2023,245
Matt Barkley,JAX,0,0,0,0,0,17.0,2023,245
