Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Taylor Heinicke,ATL,0,0,0,0,0,17.0,2023,243
Desmond Ridder,ATL,0,0,0,0,0,17.0,2023,243
Bijan Robinson,ATL,4,3,11,0,6,17.0,2023,243
Tyler Allgeier,ATL,1,1,75,1,75,17.0,2023,243
Drake London,ATL,10,4,56,0,22,17.0,2023,243
Van Jefferson,ATL,5,3,19,0,9,17.0,2023,243
MyCole Pruitt,ATL,1,1,14,0,14,17.0,2023,243
Kyle Pitts,ATL,5,1,5,0,5,17.0,2023,243
KhaDarel Hodge,ATL,2,0,0,0,0,17.0,2023,243
Jonnu Smith,ATL,4,0,0,0,0,17.0,2023,243
Justin Fields,CHI,0,0,0,0,0,17.0,2023,243
Khalil Herbert,CHI,3,2,5,0,5,17.0,2023,243
Roschon Johnson,CHI,3,3,38,0,24,17.0,2023,243
Velus Jones Jr.,CHI,0,0,0,0,0,17.0,2023,243
D.J. Moore,CHI,13,9,159,1,32,17.0,2023,243
Robert Tonyan,CHI,4,3,40,0,24,17.0,2023,243
Tyler Scott,CHI,5,2,15,0,16,17.0,2023,243
Collin Johnson,CHI,1,1,11,0,11,17.0,2023,243
Khari Blasingame,CHI,1,0,0,0,0,17.0,2023,243
