Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Mason Rudolph,PIT,6,5,0,2,17.0,2023,253
Najee Harris,PIT,27,122,2,23,17.0,2023,253
Jaylen Warren,PIT,13,75,1,23,17.0,2023,253
George Pickens,PIT,0,0,0,0,17.0,2023,253
Diontae Johnson,PIT,0,0,0,0,17.0,2023,253
Pat Freiermuth,PIT,0,0,0,0,17.0,2023,253
Geno Smith,SEA,3,33,0,25,17.0,2023,253
Kenneth Walker III,SEA,10,53,1,13,17.0,2023,253
Zach Charbonnet,SEA,2,2,0,4,17.0,2023,253
D.K. Metcalf,SEA,0,0,0,0,17.0,2023,253
Noah Fant,SEA,0,0,0,0,17.0,2023,253
Colby Parkinson,SEA,0,0,0,0,17.0,2023,253
Jaxon Smith-Njigba,SEA,0,0,0,0,17.0,2023,253
Tyler Lockett,SEA,0,0,0,0,17.0,2023,253
Jake Bobo,SEA,0,0,0,0,17.0,2023,253
