Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyler Murray,ARI,0,0,0,0,0,17.0,2023,247
James Conner,ARI,1,1,5,1,5,17.0,2023,247
Michael Carter,ARI,1,1,6,1,6,17.0,2023,247
Rondale Moore,ARI,4,3,26,0,12,17.0,2023,247
Greg Dortch,ARI,7,7,82,0,36,17.0,2023,247
Trey McBride,ARI,7,6,48,0,26,17.0,2023,247
Michael Wilson,ARI,6,4,35,1,13,17.0,2023,247
Elijah Higgins,ARI,2,2,21,0,14,17.0,2023,247
Emari Demercado,ARI,3,1,9,0,9,17.0,2023,247
Jalen Hurts,PHI,0,0,0,0,0,17.0,2023,247
Kenneth Gainwell,PHI,4,4,15,0,6,17.0,2023,247
D'Andre Swift,PHI,1,1,5,0,5,17.0,2023,247
A.J. Brown,PHI,5,4,53,0,18,17.0,2023,247
Dallas Goedert,PHI,6,5,47,1,23,17.0,2023,247
Julio Jones,PHI,2,2,34,2,22,17.0,2023,247
DeVonta Smith,PHI,5,3,30,0,17,17.0,2023,247
