Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Russell Wilson,DEN,4,17,0,10,8.0,2022,110
Latavius Murray,DEN,14,46,1,9,8.0,2022,110
Melvin Gordon,DEN,9,29,1,9,8.0,2022,110
KJ Hamler,DEN,1,9,0,9,8.0,2022,110
Greg Dulcich,DEN,0,0,0,0,8.0,2022,110
Jerry Jeudy,DEN,0,0,0,0,8.0,2022,110
Courtland Sutton,DEN,0,0,0,0,8.0,2022,110
Montrell Washington,DEN,0,0,0,0,8.0,2022,110
Trevor Lawrence,JAX,3,15,0,9,8.0,2022,110
Travis Etienne,JAX,24,156,1,49,8.0,2022,110
Jamycal Hasty,JAX,4,13,0,12,8.0,2022,110
Zay Jones,JAX,1,7,0,7,8.0,2022,110
Evan Engram,JAX,0,0,0,0,8.0,2022,110
Christian Kirk,JAX,0,0,0,0,8.0,2022,110
Dan Arnold,JAX,0,0,0,0,8.0,2022,110
Marvin Jones,JAX,0,0,0,0,8.0,2022,110
Chris Manhertz,JAX,0,0,0,0,8.0,2022,110
