Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Justin Fields,CHI,17,23,151,2,0,4,25,36,120.0,8.0,2022,114
Trevor Siemian,CHI,1,1,5,0,0,0,0,5,87.5,8.0,2022,114
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
David Montgomery,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
N'Keal Harry,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Dante Pettis,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Trestan Ebner,CHI,0,0,0,0,0,0,0,0,,8.0,2022,114
Dak Prescott,DAL,21,27,250,2,1,1,8,30,114.5,8.0,2022,114
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
Malik Davis,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,8.0,2022,114
