Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jonah Williams,T,53,100%,0,0%,3,13%,0,Bengals,8.0,2022,123
Ted Karras,C,53,100%,0,0%,3,13%,0,Bengals,8.0,2022,123
Cordell Volson,G,53,100%,0,0%,3,13%,0,Bengals,8.0,2022,123
La'el Collins,T,53,100%,0,0%,0,0%,0,Bengals,8.0,2022,123
Alex Cappa,G,53,100%,0,0%,0,0%,0,Bengals,8.0,2022,123
Joe Burrow,QB,53,100%,0,0%,0,0%,0,Bengals,8.0,2022,123
Tee Higgins,WR,52,98%,0,0%,0,0%,0,Bengals,8.0,2022,123
Tyler Boyd,WR,51,96%,0,0%,0,0%,0,Bengals,8.0,2022,123
Hayden Hurst,TE,38,72%,0,0%,3,13%,0,Bengals,8.0,2022,123
Joe Mixon,RB,38,72%,0,0%,0,0%,0,Bengals,8.0,2022,123
Mike Thomas,WR,24,45%,0,0%,3,13%,0,Bengals,8.0,2022,123
Trenton Irwin,WR,23,43%,0,0%,1,4%,0,Bengals,8.0,2022,123
Mitchell Wilcox,TE,15,28%,0,0%,12,52%,0,Bengals,8.0,2022,123
Samaje Perine,RB,13,25%,0,0%,13,56%,0,Bengals,8.0,2022,123
Trent Taylor,WR,7,13%,0,0%,2,9%,0,Bengals,8.0,2022,123
Chris Evans,RB,2,4%,0,0%,13,56%,0,Bengals,8.0,2022,123
Devin Asiasi,TE,1,2%,0,0%,5,22%,0,Bengals,8.0,2022,123
Hakeem Adeniji,G,1,2%,0,0%,3,13%,0,Bengals,8.0,2022,123
Logan Wilson,LB,0,0%,72,100%,6,26%,0,Bengals,8.0,2022,123
Jessie Bates III,FS,0,0%,71,99%,6,26%,0,Bengals,8.0,2022,123
Vonn Bell,SS,0,0%,71,99%,6,26%,0,Bengals,8.0,2022,123
Cam Taylor-Britt,DB,0,0%,71,99%,1,4%,0,Bengals,8.0,2022,123
B.J. Hill,DT,0,0%,61,85%,6,26%,0,Bengals,8.0,2022,123
Germaine Pratt,LB,0,0%,59,82%,6,26%,0,Bengals,8.0,2022,123
Zachary Carter,DT,0,0%,53,74%,6,26%,0,Bengals,8.0,2022,123
Sam Hubbard,DE,0,0%,52,72%,5,22%,0,Bengals,8.0,2022,123
Mike Hilton,CB,0,0%,46,64%,1,4%,0,Bengals,8.0,2022,123
Trey Hendrickson,DE,0,0%,39,54%,0,0%,0,Bengals,8.0,2022,123
Jay Tufele,DT,0,0%,37,51%,6,26%,0,Bengals,8.0,2022,123
Cameron Sample,DE,0,0%,28,39%,6,26%,0,Bengals,8.0,2022,123
Chidobe Awuzie,CB,0,0%,27,38%,2,9%,0,Bengals,8.0,2022,123
Tre Flowers,CB,0,0%,26,36%,10,43%,0,Bengals,8.0,2022,123
Joseph Ossai,DE,0,0%,25,35%,2,9%,0,Bengals,8.0,2022,123
Daxton Hill,FS,0,0%,20,28%,14,61%,0,Bengals,8.0,2022,123
Domenique Davis,DT,0,0%,19,26%,1,4%,0,Bengals,8.0,2022,123
Markus Bailey,LB,0,0%,8,11%,14,61%,0,Bengals,8.0,2022,123
Akeem Davis-Gaither,LB,0,0%,7,10%,14,61%,0,Bengals,8.0,2022,123
Clay Johnston,LB,0,0%,0,0%,14,61%,0,Bengals,8.0,2022,123
Michael Thomas,SS,0,0%,0,0%,14,61%,0,Bengals,8.0,2022,123
Jalen Davis,CB,0,0%,0,0%,9,39%,0,Bengals,8.0,2022,123
Joe Bachie,LB,0,0%,0,0%,9,39%,0,Bengals,8.0,2022,123
Cal Adomitis,LS,0,0%,0,0%,7,30%,0,Bengals,8.0,2022,123
Kevin Huber,P,0,0%,0,0%,7,30%,0,Bengals,8.0,2022,123
Evan McPherson,K,0,0%,0,0%,6,26%,0,Bengals,8.0,2022,123
Jeff Gunter,DE,0,0%,0,0%,6,26%,0,Bengals,8.0,2022,123
Max Scharping,G,0,0%,0,0%,3,13%,0,Bengals,8.0,2022,123
Trey Hill,C,0,0%,0,0%,3,13%,0,Bengals,8.0,2022,123
