Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jimmy Garoppolo,SFO,0,0,0,0,0,8.0,2022,119
Christian McCaffrey,SFO,9,8,55,1,14,8.0,2022,119
Jeff Wilson,SFO,2,2,21,0,12,8.0,2022,119
Brandon Aiyuk,SFO,6,6,81,1,34,8.0,2022,119
Ross Dwelley,SFO,1,1,56,0,56,8.0,2022,119
George Kittle,SFO,5,3,39,1,23,8.0,2022,119
Ray-Ray McCloud,SFO,2,1,11,0,11,8.0,2022,119
Tyler Kroft,SFO,1,1,6,0,6,8.0,2022,119
Matthew Stafford,LAR,0,0,0,0,0,8.0,2022,119
Ronnie Rivers,LAR,4,4,15,0,7,8.0,2022,119
Darrell Henderson,LAR,2,2,14,0,7,8.0,2022,119
Cooper Kupp,LAR,12,8,79,1,23,8.0,2022,119
Malcolm Brown,LAR,0,0,0,0,0,8.0,2022,119
Allen Robinson,LAR,7,5,54,0,23,8.0,2022,119
Tyler Higbee,LAR,6,2,15,0,10,8.0,2022,119
Ben Skowronek,LAR,1,1,10,0,10,8.0,2022,119
