Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,3.0,2023,38
Javonte Williams,DEN,3,2,23,0,17,3.0,2023,38
Jaleel McLaughlin,DEN,0,0,0,0,0,3.0,2023,38
Samaje Perine,DEN,3,2,15,0,8,3.0,2023,38
Marvin Mims,DEN,5,3,73,0,38,3.0,2023,38
Courtland Sutton,DEN,11,8,91,1,25,3.0,2023,38
Jerry Jeudy,DEN,7,5,81,0,46,3.0,2023,38
Brandon Johnson,DEN,3,2,12,0,8,3.0,2023,38
Nate Adkins,DEN,1,1,11,0,11,3.0,2023,38
Chris Manhertz,DEN,1,0,0,0,0,3.0,2023,38
Adam Trautman,DEN,2,0,0,0,0,3.0,2023,38
Tua Tagovailoa,MIA,0,0,0,0,0,3.0,2023,38
Mike White,MIA,0,0,0,0,0,3.0,2023,38
De'Von Achane,MIA,4,4,30,2,17,3.0,2023,38
Raheem Mostert,MIA,7,7,60,1,19,3.0,2023,38
Chris Brooks,MIA,0,0,0,0,0,3.0,2023,38
Tyreek Hill,MIA,11,9,157,1,54,3.0,2023,38
Robbie Chosen,MIA,1,1,68,1,68,3.0,2023,38
Braxton Berrios,MIA,2,2,33,0,22,3.0,2023,38
Durham Smythe,MIA,1,1,15,0,15,3.0,2023,38
River Cracraft,MIA,1,1,13,0,13,3.0,2023,38
Alec Ingold,MIA,0,0,0,0,0,3.0,2023,38
Julian Hill,MIA,1,0,0,0,0,3.0,2023,38
