Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Braden Smith,T,84,100%,0,0%,6,17%,0,Colts,3.0,2023,37
Bernhard Raimann,T,84,100%,0,0%,6,17%,0,Colts,3.0,2023,37
Gardner Minshew II,QB,84,100%,0,0%,0,0%,0,Colts,3.0,2023,37
Wesley French,C,84,100%,0,0%,0,0%,0,Colts,3.0,2023,37
Quenton Nelson,G,84,100%,0,0%,0,0%,0,Colts,3.0,2023,37
Michael Pittman Jr.,WR,84,100%,0,0%,0,0%,0,Colts,3.0,2023,37
Alec Pierce,WR,81,96%,0,0%,0,0%,0,Colts,3.0,2023,37
Josh Downs,WR,67,80%,0,0%,0,0%,0,Colts,3.0,2023,37
Will Fries,G,66,79%,0,0%,0,0%,0,Colts,3.0,2023,37
Zack Moss,RB,64,76%,0,0%,0,0%,0,Colts,3.0,2023,37
Kylen Granson,TE,44,52%,0,0%,12,33%,0,Colts,3.0,2023,37
Andrew Ogletree,TE,28,33%,0,0%,18,50%,0,Colts,3.0,2023,37
Mo Alie-Cox,TE,25,30%,0,0%,6,17%,0,Colts,3.0,2023,37
Josh Sills,G,18,21%,0,0%,6,17%,0,Colts,3.0,2023,37
Trey Sermon,RB,18,21%,0,0%,0,0%,0,Colts,3.0,2023,37
Isaiah McKenzie,WR,9,11%,0,0%,7,19%,0,Colts,3.0,2023,37
Rodney Thomas II,FS,0,0%,72,100%,11,31%,0,Colts,3.0,2023,37
Kenny Moore,CB,0,0%,72,100%,9,25%,0,Colts,3.0,2023,37
Julian Blackmon,FS,0,0%,72,100%,8,22%,0,Colts,3.0,2023,37
Dallis Flowers,CB,0,0%,72,100%,7,19%,0,Colts,3.0,2023,37
Zaire Franklin,LB,0,0%,72,100%,6,17%,0,Colts,3.0,2023,37
DeForest Buckner,DT,0,0%,57,79%,2,6%,0,Colts,3.0,2023,37
Julius Brents,CB,0,0%,53,74%,9,25%,0,Colts,3.0,2023,37
Shaquille Leonard,LB,0,0%,50,69%,0,0%,0,Colts,3.0,2023,37
Kwity Paye,DE,0,0%,49,68%,2,6%,0,Colts,3.0,2023,37
Samson Ebukam,DE,0,0%,46,64%,0,0%,0,Colts,3.0,2023,37
Grover Stewart,DT,0,0%,43,60%,12,33%,0,Colts,3.0,2023,37
Dayo Odeyingbo,DE,0,0%,37,51%,6,17%,0,Colts,3.0,2023,37
E.J. Speed,LB,0,0%,36,50%,25,69%,0,Colts,3.0,2023,37
Taven Bryan,DT,0,0%,18,25%,10,28%,0,Colts,3.0,2023,37
Eric Johnson,DT,0,0%,17,24%,4,11%,0,Colts,3.0,2023,37
Tyquan Lewis,DE,0,0%,12,17%,0,0%,0,Colts,3.0,2023,37
Jacob Martin,DE,0,0%,8,11%,4,11%,0,Colts,3.0,2023,37
Grant Stuard,LB,0,0%,3,4%,24,67%,0,Colts,3.0,2023,37
Nick Cross,SS,0,0%,3,4%,24,67%,0,Colts,3.0,2023,37
Segun Olubi,LB,0,0%,0,0%,28,78%,0,Colts,3.0,2023,37
Tony Brown,CB,0,0%,0,0%,28,78%,0,Colts,3.0,2023,37
Trevor Denbow,FS,0,0%,0,0%,24,67%,0,Colts,3.0,2023,37
Jaylon Jones,CB,0,0%,0,0%,24,67%,0,Colts,3.0,2023,37
Rigoberto Sanchez,P,0,0%,0,0%,14,39%,0,Colts,3.0,2023,37
Cameron McGrone,LB,0,0%,0,0%,13,36%,0,Colts,3.0,2023,37
Luke Rhodes,LS,0,0%,0,0%,13,36%,0,Colts,3.0,2023,37
Matt Gay,K,0,0%,0,0%,12,33%,0,Colts,3.0,2023,37
Ike Boettger,G,0,0%,0,0%,6,17%,0,Colts,3.0,2023,37
Jake Funk,RB,0,0%,0,0%,5,14%,0,Colts,3.0,2023,37
Juwann Winfree,WR,0,0%,0,0%,5,14%,0,Colts,3.0,2023,37
