Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Dak Prescott,DAL,3,24,0,13,3.0,2023,45
Tony Pollard,DAL,23,122,0,31,3.0,2023,45
Rico Dowdle,DAL,4,21,0,10,3.0,2023,45
CeeDee Lamb,DAL,2,9,0,9,3.0,2023,45
Hunter Luepke,DAL,1,9,0,9,3.0,2023,45
Michael Gallup,DAL,0,0,0,0,3.0,2023,45
Jake Ferguson,DAL,0,0,0,0,3.0,2023,45
Brandin Cooks,DAL,0,0,0,0,3.0,2023,45
Peyton Hendershot,DAL,0,0,0,0,3.0,2023,45
Luke Schoonmaker,DAL,0,0,0,0,3.0,2023,45
Joshua Dobbs,ARI,6,55,0,44,3.0,2023,45
James Conner,ARI,14,98,1,26,3.0,2023,45
Rondale Moore,ARI,3,54,1,45,3.0,2023,45
Keaontay Ingram,ARI,5,13,0,8,3.0,2023,45
Emari Demercado,ARI,2,2,0,2,3.0,2023,45
Michael Wilson,ARI,0,0,0,0,3.0,2023,45
Marquise Brown,ARI,0,0,0,0,3.0,2023,45
Zach Ertz,ARI,0,0,0,0,3.0,2023,45
Trey McBride,ARI,0,0,0,0,3.0,2023,45
