Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,3.0,2023,35
James Cook,BUF,3,2,14,0,10,3.0,2023,35
Latavius Murray,BUF,1,1,6,0,6,3.0,2023,35
Damien Harris,BUF,0,0,0,0,0,3.0,2023,35
Stefon Diggs,BUF,12,8,111,0,30,3.0,2023,35
Trent Sherfield,BUF,3,2,18,0,9,3.0,2023,35
Dawson Knox,BUF,3,1,11,0,11,3.0,2023,35
Khalil Shakir,BUF,1,1,5,0,5,3.0,2023,35
Dalton Kincaid,BUF,2,2,3,0,4,3.0,2023,35
Gabriel Davis,BUF,4,1,35,1,35,3.0,2023,35
Deonte Harty,BUF,3,2,15,0,8,3.0,2023,35
Kyle Allen,BUF,0,0,0,0,0,3.0,2023,35
Sam Howell,WAS,0,0,0,0,0,3.0,2023,35
Brian Robinson Jr.,WAS,0,0,0,0,0,3.0,2023,35
Antonio Gibson,WAS,5,3,7,0,10,3.0,2023,35
Curtis Samuel,WAS,4,2,54,0,37,3.0,2023,35
Terry McLaurin,WAS,6,6,41,0,12,3.0,2023,35
Cole Turner,WAS,7,4,35,0,21,3.0,2023,35
Jahan Dotson,WAS,4,2,21,0,15,3.0,2023,35
John Bates,WAS,2,2,12,0,7,3.0,2023,35
Dyami Brown,WAS,1,0,0,0,0,3.0,2023,35
