Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Ryan Tannehill,TEN,0,0,0,0,3.0,2023,36
Derrick Henry,TEN,11,20,0,9,3.0,2023,36
Tyjae Spears,TEN,4,6,0,5,3.0,2023,36
DeAndre Hopkins,TEN,0,0,0,0,3.0,2023,36
Chris Moore,TEN,0,0,0,0,3.0,2023,36
Chigoziem Okonkwo,TEN,0,0,0,0,3.0,2023,36
Treylon Burks,TEN,0,0,0,0,3.0,2023,36
Deshaun Watson,CLE,4,16,0,10,3.0,2023,36
Pierre Strong,CLE,6,27,0,9,3.0,2023,36
Jerome Ford,CLE,10,18,1,9,3.0,2023,36
Kareem Hunt,CLE,5,13,0,5,3.0,2023,36
Harrison Bryant,CLE,2,4,0,2,3.0,2023,36
Marquise Goodwin,CLE,1,1,0,1,3.0,2023,36
Amari Cooper,CLE,0,0,0,0,3.0,2023,36
Donovan Peoples-Jones,CLE,0,0,0,0,3.0,2023,36
David Njoku,CLE,0,0,0,0,3.0,2023,36
Elijah Moore,CLE,3,-1,0,2,3.0,2023,36
