Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Ethan Pocic,C,71,100%,0,0%,5,21%,1,Browns,3.0,2023,36
Jedrick Wills Jr.,T,71,100%,0,0%,5,21%,1,Browns,3.0,2023,36
Joel Bitonio,G,71,100%,0,0%,5,21%,1,Browns,3.0,2023,36
Wyatt Teller,G,71,100%,0,0%,5,21%,1,Browns,3.0,2023,36
Dawand Jones,T,71,100%,0,0%,0,0%,1,Browns,3.0,2023,36
Deshaun Watson,QB,66,93%,0,0%,0,0%,1,Browns,3.0,2023,36
Donovan Peoples-Jones,WR,63,89%,0,0%,7,29%,1,Browns,3.0,2023,36
Amari Cooper,WR,57,80%,0,0%,0,0%,1,Browns,3.0,2023,36
Elijah Moore,WR,54,76%,0,0%,0,0%,1,Browns,3.0,2023,36
David Njoku,TE,52,73%,0,0%,0,0%,1,Browns,3.0,2023,36
Jerome Ford,RB,40,56%,0,0%,0,0%,1,Browns,3.0,2023,36
Harrison Bryant,TE,25,35%,0,0%,5,21%,1,Browns,3.0,2023,36
Kareem Hunt,RB,14,20%,0,0%,0,0%,1,Browns,3.0,2023,36
Jordan Akins,TE,13,18%,0,0%,2,8%,1,Browns,3.0,2023,36
Cedric Tillman,WR,11,15%,0,0%,0,0%,1,Browns,3.0,2023,36
David Bell,WR,10,14%,0,0%,2,8%,1,Browns,3.0,2023,36
Pierre Strong,RB,8,11%,0,0%,15,63%,1,Browns,3.0,2023,36
Marquise Goodwin,WR,5,7%,0,0%,0,0%,1,Browns,3.0,2023,36
Dorian Thompson-Robinson,QB,5,7%,0,0%,0,0%,1,Browns,3.0,2023,36
Michael Dunn,G,2,3%,0,0%,5,21%,1,Browns,3.0,2023,36
Nick Harris,C,1,1%,0,0%,5,21%,1,Browns,3.0,2023,36
Grant Delpit,SS,0,0%,46,96%,7,29%,1,Browns,3.0,2023,36
Juan Thornhill,FS,0,0%,46,96%,6,25%,1,Browns,3.0,2023,36
Martin Emerson,CB,0,0%,46,96%,6,25%,1,Browns,3.0,2023,36
Denzel Ward,CB,0,0%,44,92%,3,13%,1,Browns,3.0,2023,36
Anthony Walker,LB,0,0%,37,77%,6,25%,1,Browns,3.0,2023,36
Myles Garrett,DE,0,0%,37,77%,1,4%,1,Browns,3.0,2023,36
Cameron Mitchell,CB,0,0%,34,71%,9,38%,1,Browns,3.0,2023,36
Jeremiah Owusu-Koramoah,LB,0,0%,32,67%,12,50%,1,Browns,3.0,2023,36
Za'Darius Smith,DE,0,0%,30,63%,1,4%,1,Browns,3.0,2023,36
Sione Takitaki,LB,0,0%,27,56%,6,25%,1,Browns,3.0,2023,36
Ogbonnia Okoronkwo,DE,0,0%,27,56%,1,4%,1,Browns,3.0,2023,36
Dalvin Tomlinson,DT,0,0%,26,54%,1,4%,1,Browns,3.0,2023,36
Maurice Hurst Jr.,DT,0,0%,20,42%,1,4%,1,Browns,3.0,2023,36
Shelby Harris,DT,0,0%,19,40%,2,8%,1,Browns,3.0,2023,36
Alex Wright,DE,0,0%,17,35%,12,50%,1,Browns,3.0,2023,36
Jordan Elliott,DT,0,0%,16,33%,7,29%,1,Browns,3.0,2023,36
Rodney McLeod,FS,0,0%,10,21%,5,21%,1,Browns,3.0,2023,36
Mike Ford,CB,0,0%,4,8%,19,79%,1,Browns,3.0,2023,36
Matthew Adams,LB,0,0%,2,4%,19,79%,1,Browns,3.0,2023,36
Tony Fields,LB,0,0%,2,4%,17,71%,1,Browns,3.0,2023,36
D'Anthony Bell,SS,0,0%,2,4%,17,71%,1,Browns,3.0,2023,36
Mohamoud Diabate,LB,0,0%,2,4%,12,50%,1,Browns,3.0,2023,36
Kahlef Hailassie,CB,0,0%,2,4%,0,0%,1,Browns,3.0,2023,36
Dustin Hopkins,K,0,0%,0,0%,11,46%,1,Browns,3.0,2023,36
Charley Hughlett,LS,0,0%,0,0%,8,33%,1,Browns,3.0,2023,36
Corey Bojorquez,P,0,0%,0,0%,8,33%,1,Browns,3.0,2023,36
Ty Nsekhe,T,0,0%,0,0%,5,21%,1,Browns,3.0,2023,36
