Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,-14.0,-10.8,-3.22,-5.93,0.0,2.79,0.88,0.92,6.36,-8.31,-2.7,2.74,5.36,-12.98,-0.73,8.0,2022,121
Seahawks,14.0,-2.79,-0.88,-0.92,-6.36,10.8,3.22,5.93,0.0,8.31,-2.74,2.7,12.98,-5.36,0.73,8.0,2022,121
