Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Rasul Douglas,GNB,1,9,4,44.4%,46.0,11.5,5.1,1.0,57.9,10.0,35.0,11.0,1,0,0,1.0,1,6,0,0.0%,8.0,2022,122
Adrian Amos,GNB,0,3,3,100.0%,39.0,13.0,13.0,1.0,158.3,8.7,26.0,13.0,0,0,0,0.0,0,5,0,0.0%,8.0,2022,122
De'Vondre Campbell,GNB,0,2,2,100.0%,23.0,11.5,11.5,0.0,114.6,0.0,0.0,23.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,122
Eric Stokes,GNB,0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,16.8,8.0,8.0,0,0,0,0.0,0,0,1,100.0%,8.0,2022,122
Darnell Savage Jr.,GNB,0,3,2,66.7%,94.0,47.0,31.3,0.0,109.7,21.7,62.0,32.0,1,0,0,0.0,0,4,0,0.0%,8.0,2022,122
Jarran Reed,GNB,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%,8.0,2022,122
Eric Wilson,GNB,0,0,0,,,,,,,,,,2,0,0,1.0,1,4,0,0.0%,8.0,2022,122
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,1,1,0,0.0,1,2,0,0.0%,8.0,2022,122
Rashan Gary,GNB,0,0,0,,,,,,,,,,5,0,0,0.0,0,1,1,50.0%,8.0,2022,122
Jaire Alexander,GNB,1,4,0,0.0%,,,0.0,,0.0,18.3,,,0,0,0,0.0,0,1,0,0.0%,8.0,2022,122
Quay Walker,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%,8.0,2022,122
Isaiah McDuffie,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%,8.0,2022,122
Tremaine Edmunds,BUF,0,8,6,75.0%,47.0,7.8,5.9,0.0,89.1,5.0,0.0,47.0,1,0,0,0.0,0,16,0,0.0%,8.0,2022,122
Taron Johnson,BUF,0,4,3,75.0%,60.0,20.0,15.0,1.0,156.2,12.3,52.0,8.0,1,0,0,0.0,0,7,1,12.5%,8.0,2022,122
Damar Hamlin,BUF,0,5,3,60.0%,49.0,16.3,9.8,1.0,132.5,13.4,34.0,15.0,0,0,0,0.0,0,10,0,0.0%,8.0,2022,122
Jordan Poyer,BUF,0,2,2,100.0%,3.0,1.5,1.5,0.0,79.2,-3.5,-7.0,10.0,0,0,0,0.0,0,5,1,16.7%,8.0,2022,122
Dane Jackson,BUF,0,5,2,40.0%,10.0,5.0,2.0,0.0,47.9,12.8,3.0,7.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,122
Kaiir Elam,BUF,0,3,2,66.7%,32.0,16.0,10.7,0.0,102.1,10.0,24.0,8.0,0,0,0,0.0,0,2,1,33.3%,8.0,2022,122
Gregory Rousseau,BUF,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-5.0,-5.0,7.0,0,0,1,1.0,2,4,0,0.0%,8.0,2022,122
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,8.0,2022,122
Tim Settle,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,8.0,2022,122
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,8.0,2022,122
Matt Milano,BUF,1,2,0,0.0%,,,0.0,,0.0,-3.0,,,1,0,0,0.0,0,5,0,0.0%,8.0,2022,122
Von Miller,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,8.0,2022,122
Jordan Phillips,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,8.0,2022,122
