Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Antonio Gibson,WAS,7,7,58,1,5.0,-4,-0.6,62,8.9,-0.6,2,3.5,0,0.0,0,140.8,8.0,2022,120
Terry McLaurin,WAS,8,6,113,0,3.0,66,11.0,47,7.8,12.9,0,,0,0.0,0,116.7,8.0,2022,120
J.D. McKissic,WAS,5,3,14,0,,-8,-2.7,22,7.3,-2.0,0,,0,0.0,0,64.6,8.0,2022,120
Curtis Samuel,WAS,4,3,50,0,3.0,42,14.0,8,2.7,9.3,0,,0,0.0,0,116.7,8.0,2022,120
John Bates,WAS,1,1,6,0,,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,8.0,2022,120
Dax Milne,WAS,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,8.0,2022,120
Armani Rogers,WAS,2,1,13,0,1.0,-1,-1.0,14,14.0,2.5,0,,0,0.0,0,70.8,8.0,2022,120
Cam Sims,WAS,2,1,21,0,1.0,19,19.0,2,2.0,16.5,0,,0,0.0,1,47.9,8.0,2022,120
Michael Pittman Jr.,IND,9,7,53,0,3.0,28,4.0,25,3.6,6.4,0,,1,11.1,0,91.2,8.0,2022,120
Kylen Granson,IND,3,3,11,0,1.0,0,0.0,11,3.7,0.0,0,,0,0.0,0,81.9,8.0,2022,120
Alec Pierce,IND,5,3,65,0,2.0,54,18.0,11,3.7,20.0,0,,0,0.0,0,104.2,8.0,2022,120
Parris Campbell,IND,2,2,43,0,1.0,3,1.5,40,20.0,1.5,0,,0,0.0,0,118.7,8.0,2022,120
Nyheim Hines,IND,2,2,29,0,1.0,25,12.5,4,2.0,12.5,0,,0,0.0,0,118.7,8.0,2022,120
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,8.0,2022,120
Jonathan Taylor,IND,1,0,0,0,0.0,0,,0,,2.0,0,,0,0.0,0,39.6,8.0,2022,120
