#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TEN 25,6,3:33,45,Missed FG,0,Titans,8.0,2022,118
2,1,6:46,TEN 31,3,2:19,5,Punt,0,Titans,8.0,2022,118
3,1,1:22,TEN 7,7,4:31,23,Interception,0,Titans,8.0,2022,118
4,2,10:40,TEN 18,5,3:43,23,Punt,0,Titans,8.0,2022,118
5,2,5:13,HOU 37,3,0:53,37,Touchdown,0,Titans,8.0,2022,118
6,2,1:53,TEN 17,8,1:39,40,Punt,0,Titans,8.0,2022,118
7,3,12:50,TEN 35,9,6:19,65,Touchdown,0,Titans,8.0,2022,118
8,3,3:24,TEN 9,12,7:16,81,Field Goal,0,Titans,8.0,2022,118
9,4,9:07,TEN 31,3,2:04,5,Punt,0,Titans,8.0,2022,118
10,4,6:17,,3,2:14,6,Punt,0,Titans,8.0,2022,118
11,4,0:17,,1,0:17,-1,End of Game,0,Titans,8.0,2022,118
