Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Taylor Heinicke,WAS,0,0,0,0,0,8.0,2022,120
Curtis Samuel,WAS,4,3,50,0,20,8.0,2022,120
Brian Robinson Jr.,WAS,0,0,0,0,0,8.0,2022,120
Antonio Gibson,WAS,7,7,58,1,18,8.0,2022,120
J.D. McKissic,WAS,5,3,14,0,7,8.0,2022,120
Cam Sims,WAS,2,1,21,0,21,8.0,2022,120
Armani Rogers,WAS,2,1,13,0,13,8.0,2022,120
John Bates,WAS,1,1,6,0,6,8.0,2022,120
Dax Milne,WAS,1,1,4,0,4,8.0,2022,120
Terry McLaurin,WAS,8,6,113,0,42,8.0,2022,120
Sam Ehlinger,IND,0,0,0,0,0,8.0,2022,120
Jonathan Taylor,IND,1,0,0,0,0,8.0,2022,120
Parris Campbell,IND,2,2,43,0,38,8.0,2022,120
Nyheim Hines,IND,2,2,29,0,22,8.0,2022,120
Alec Pierce,IND,5,3,65,0,47,8.0,2022,120
Michael Pittman Jr.,IND,9,7,53,0,16,8.0,2022,120
Kylen Granson,IND,3,3,11,0,15,8.0,2022,120
Mo Alie-Cox,IND,1,0,0,0,0,8.0,2022,120
Deon Jackson,IND,0,0,0,0,0,8.0,2022,120
