Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Russell Wilson,DEN,0,0,8.0,2022,110
Latavius Murray,DEN,0,0,8.0,2022,110
Melvin Gordon,DEN,0,0,8.0,2022,110
KJ Hamler,DEN,0,0,8.0,2022,110
Greg Dulcich,DEN,0,0,8.0,2022,110
Jerry Jeudy,DEN,0,0,8.0,2022,110
Courtland Sutton,DEN,0,0,8.0,2022,110
Montrell Washington,DEN,0,0,8.0,2022,110
Trevor Lawrence,JAX,1,0,8.0,2022,110
Travis Etienne,JAX,0,0,8.0,2022,110
Jamycal Hasty,JAX,0,0,8.0,2022,110
Zay Jones,JAX,0,0,8.0,2022,110
Evan Engram,JAX,0,0,8.0,2022,110
Christian Kirk,JAX,0,0,8.0,2022,110
Dan Arnold,JAX,0,0,8.0,2022,110
Marvin Jones,JAX,0,0,8.0,2022,110
Chris Manhertz,JAX,0,0,8.0,2022,110
