Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Norwell,G,61,100%,0,0%,3,12%,0,Commanders,8.0,2022,120
Trai Turner,G,61,100%,0,0%,3,12%,0,Commanders,8.0,2022,120
Cornelius Lucas,T,61,100%,0,0%,3,12%,0,Commanders,8.0,2022,120
Charles Leno Jr.,T,61,100%,0,0%,3,12%,0,Commanders,8.0,2022,120
Tyler Larsen,C,61,100%,0,0%,0,0%,0,Commanders,8.0,2022,120
Taylor Heinicke,QB,61,100%,0,0%,0,0%,0,Commanders,8.0,2022,120
Terry McLaurin,WR,58,95%,0,0%,0,0%,0,Commanders,8.0,2022,120
Cam Sims,WR,49,80%,0,0%,0,0%,0,Commanders,8.0,2022,120
Curtis Samuel,WR,45,74%,0,0%,0,0%,0,Commanders,8.0,2022,120
Logan Thomas,TE,34,56%,0,0%,0,0%,0,Commanders,8.0,2022,120
Armani Rogers,TE,22,36%,0,0%,14,54%,0,Commanders,8.0,2022,120
Antonio Gibson,RB,22,36%,0,0%,5,19%,0,Commanders,8.0,2022,120
J.D. McKissic,RB,22,36%,0,0%,0,0%,0,Commanders,8.0,2022,120
John Bates,TE,20,33%,0,0%,3,12%,0,Commanders,8.0,2022,120
Brian Robinson Jr.,RB,15,25%,0,0%,0,0%,0,Commanders,8.0,2022,120
Kyric McGowan,WR,9,15%,0,0%,7,27%,0,Commanders,8.0,2022,120
Dax Milne,WR,9,15%,0,0%,4,15%,0,Commanders,8.0,2022,120
Kamren Curl,SS,0,0%,58,100%,0,0%,0,Commanders,8.0,2022,120
Kendall Fuller,CB,0,0%,58,100%,0,0%,0,Commanders,8.0,2022,120
Jamin Davis,LB,0,0%,58,100%,0,0%,0,Commanders,8.0,2022,120
Benjamin St-Juste,CB,0,0%,58,100%,0,0%,0,Commanders,8.0,2022,120
Bobby McCain,FS,0,0%,57,98%,0,0%,0,Commanders,8.0,2022,120
Daron Payne,DT,0,0%,53,91%,6,23%,0,Commanders,8.0,2022,120
Jonathan Allen,DT,0,0%,46,79%,0,0%,0,Commanders,8.0,2022,120
Montez Sweat,DE,0,0%,41,71%,0,0%,0,Commanders,8.0,2022,120
Darrick Forrest,SS,0,0%,39,67%,12,46%,0,Commanders,8.0,2022,120
James Smith-Williams,DE,0,0%,39,67%,0,0%,0,Commanders,8.0,2022,120
John Ridgeway,DT,0,0%,25,43%,6,23%,0,Commanders,8.0,2022,120
Rachad Wildgoose,CB,0,0%,24,41%,0,0%,0,Commanders,8.0,2022,120
Casey Toohill,DE,0,0%,21,36%,8,31%,0,Commanders,8.0,2022,120
David Mayo,LB,0,0%,19,33%,12,46%,0,Commanders,8.0,2022,120
Efe Obada,DE,0,0%,18,31%,13,50%,0,Commanders,8.0,2022,120
Daniel Wise,DE,0,0%,10,17%,0,0%,0,Commanders,8.0,2022,120
Jonathan Bostic,LB,0,0%,8,14%,23,88%,0,Commanders,8.0,2022,120
Jeremy Reaves,FS,0,0%,4,7%,23,88%,0,Commanders,8.0,2022,120
Danny Johnson,CB,0,0%,2,3%,6,23%,0,Commanders,8.0,2022,120
Christian Holmes,CB,0,0%,0,0%,23,88%,0,Commanders,8.0,2022,120
Shaka Toney,DE,0,0%,0,0%,23,88%,0,Commanders,8.0,2022,120
Khaleke Hudson,LB,0,0%,0,0%,22,85%,0,Commanders,8.0,2022,120
Percy Butler,FS,0,0%,0,0%,22,85%,0,Commanders,8.0,2022,120
Alex Armah,RB,0,0%,0,0%,11,42%,0,Commanders,8.0,2022,120
Camaron Cheeseman,LS,0,0%,0,0%,9,35%,0,Commanders,8.0,2022,120
Tress Way,P,0,0%,0,0%,9,35%,0,Commanders,8.0,2022,120
Joey Slye,K,0,0%,0,0%,7,27%,0,Commanders,8.0,2022,120
Samuel Cosmi,T,0,0%,0,0%,3,12%,0,Commanders,8.0,2022,120
Saahdiq Charles,T,0,0%,0,0%,3,12%,0,Commanders,8.0,2022,120
