Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jawaan Taylor,T,72,100%,0,0%,3,12%,1,Jaguars,8.0,2022,110
Tyler Shatley,G,72,100%,0,0%,3,12%,1,Jaguars,8.0,2022,110
Luke Fortner,C,72,100%,0,0%,3,12%,1,Jaguars,8.0,2022,110
Brandon Scherff,G,72,100%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Cam Robinson,T,72,100%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Trevor Lawrence,QB,72,100%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Zay Jones,WR,71,99%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Evan Engram,TE,67,93%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Travis Etienne,RB,57,79%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Christian Kirk,WR,56,78%,0,0%,6,23%,1,Jaguars,8.0,2022,110
Marvin Jones,WR,39,54%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Chris Manhertz,TE,27,38%,0,0%,7,27%,1,Jaguars,8.0,2022,110
Jamycal Hasty,RB,16,22%,0,0%,16,62%,1,Jaguars,8.0,2022,110
Dan Arnold,TE,15,21%,0,0%,10,38%,1,Jaguars,8.0,2022,110
Luke Farrell,TE,9,13%,0,0%,13,50%,1,Jaguars,8.0,2022,110
Tim Jones,WR,2,3%,0,0%,8,31%,1,Jaguars,8.0,2022,110
Snoop Conner,RB,1,1%,0,0%,0,0%,1,Jaguars,8.0,2022,110
Foyesade Oluokun,LB,0,0%,61,100%,3,12%,1,Jaguars,8.0,2022,110
Tyson Campbell,CB,0,0%,61,100%,3,12%,1,Jaguars,8.0,2022,110
Devin Lloyd,LB,0,0%,61,100%,3,12%,1,Jaguars,8.0,2022,110
Rayshawn Jenkins,SS,0,0%,60,99%,6,23%,1,Jaguars,8.0,2022,110
Andre Cisco,SS,0,0%,59,97%,7,27%,1,Jaguars,8.0,2022,110
Darious Williams,CB,0,0%,57,94%,5,19%,1,Jaguars,8.0,2022,110
Travon Walker,LB,0,0%,52,85%,3,12%,1,Jaguars,8.0,2022,110
Josh Hines-Allen,LB,0,0%,50,82%,3,12%,1,Jaguars,8.0,2022,110
Tre Herndon,CB,0,0%,41,67%,1,4%,1,Jaguars,8.0,2022,110
Folorunso Fatukasi,DT,0,0%,33,54%,0,0%,1,Jaguars,8.0,2022,110
Roy Robertson-Harris,DT,0,0%,32,53%,3,12%,1,Jaguars,8.0,2022,110
DaVon Hamilton,DT,0,0%,32,53%,0,0%,1,Jaguars,8.0,2022,110
Corey Peters,DT,0,0%,24,39%,0,0%,1,Jaguars,8.0,2022,110
Arden Key,LB,0,0%,21,34%,3,12%,1,Jaguars,8.0,2022,110
Dawuane Smoot,DE,0,0%,21,34%,0,0%,1,Jaguars,8.0,2022,110
Andrew Wingard,FS,0,0%,3,5%,20,77%,1,Jaguars,8.0,2022,110
Chad Muma,LB,0,0%,2,3%,23,88%,1,Jaguars,8.0,2022,110
Shaquille Quarterman,LB,0,0%,0,0%,20,77%,1,Jaguars,8.0,2022,110
Chris Claybrooks,CB,0,0%,0,0%,20,77%,1,Jaguars,8.0,2022,110
Daniel Thomas,SS,0,0%,0,0%,20,77%,1,Jaguars,8.0,2022,110
Caleb Johnson,LB,0,0%,0,0%,20,77%,1,Jaguars,8.0,2022,110
De'Shaan Dixon,LB,0,0%,0,0%,14,54%,1,Jaguars,8.0,2022,110
Ross Matiscik,LS,0,0%,0,0%,9,35%,1,Jaguars,8.0,2022,110
Logan Cooke,P,0,0%,0,0%,9,35%,1,Jaguars,8.0,2022,110
Riley Patterson,K,0,0%,0,0%,7,27%,1,Jaguars,8.0,2022,110
Montaric Brown,CB,0,0%,0,0%,6,23%,1,Jaguars,8.0,2022,110
John Miller,G,0,0%,0,0%,3,12%,1,Jaguars,8.0,2022,110
Walker Little,T,0,0%,0,0%,3,12%,1,Jaguars,8.0,2022,110
Cole Van Lanen,G,0,0%,0,0%,3,12%,1,Jaguars,8.0,2022,110
