Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-7.0,-14.53,-10.36,-3.84,-3.41,-2.29,10.28,-14.62,5.78,7.78,-2.91,1.87,7.64,-2.59,3.77,8.0,2022,118
Titans,7.0,2.29,-10.28,14.62,-5.78,14.53,10.36,3.84,3.41,-7.78,-1.87,2.91,2.59,-7.64,-3.77,8.0,2022,118
