Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Justin Houston,BAL,0,0,0,0,0,2.0,2,2,0,2,2,0,0,0,0,8.0,2022,109
Nnamdi Madubuike,BAL,0,0,0,0,0,1.0,3,1,2,1,2,0,0,0,0,8.0,2022,109
Geno Stone,BAL,0,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0,8.0,2022,109
Damarion Williams,BAL,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,8.0,2022,109
A.J. Klein,BAL,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,8.0,2022,109
Patrick Queen,BAL,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,8.0,2022,109
Brandon Stephens,BAL,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,8.0,2022,109
Chuck Clark,BAL,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,8.0,2022,109
Kyle Hamilton,BAL,0,0,0,0,1,0.0,3,2,1,0,1,0,0,0,0,8.0,2022,109
Malik Harrison,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,8.0,2022,109
Devon Kennard,BAL,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,8.0,2022,109
Marcus Peters,BAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,8.0,2022,109
Brent Urban,BAL,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,8.0,2022,109
Broderick Washington Jr.,BAL,0,0,0,0,2,0.0,3,1,2,0,0,0,0,0,0,8.0,2022,109
Nick Moore,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2022,109
Travis Jones,BAL,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,109
Odafe Oweh,BAL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,8.0,2022,109
Marlon Humphrey,BAL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,8.0,2022,109
Kevon Seymour,BAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.0,2022,109
Shaquil Barrett,TAM,0,0,0,0,0,1.0,4,3,1,3,1,0,0,0,0,8.0,2022,109
Vita Vea,TAM,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0,8.0,2022,109
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0,8.0,2022,109
Mike Edwards,TAM,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0,8.0,2022,109
Devin White,TAM,0,0,0,0,0,0.0,10,6,4,1,0,0,0,0,0,8.0,2022,109
Keanu Neal,TAM,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,8.0,2022,109
Lavonte David,TAM,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,8.0,2022,109
Jamel Dean,TAM,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,8.0,2022,109
William Gholston,TAM,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,8.0,2022,109
Zyon McCollum,TAM,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,8.0,2022,109
Dee Delaney,TAM,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,8.0,2022,109
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,8.0,2022,109
Logan Hall,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,8.0,2022,109
Ko Kieft,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2022,109
Olakunle Fatukasi,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,109
Carl Nassib,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,109
Anthony Nelson,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,109
Pat O'Connor,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,109
Cade Otton,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,109
Rachaad White,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,109
