#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYJ 18,3,0:55,5,Punt,1,Jets,8.0,2022,117
2,1,12:43,NYJ 8,10,4:29,82,Field Goal,1,Jets,8.0,2022,117
3,2,15:00,NYJ 25,6,3:00,75,Touchdown,1,Jets,8.0,2022,117
4,2,9:24,NYJ 24,3,1:35,9,Punt,1,Jets,8.0,2022,117
5,2,1:55,NYJ 21,5,1:13,22,Interception,1,Jets,8.0,2022,117
6,3,12:07,NYJ 25,7,2:38,48,Missed FG,1,Jets,8.0,2022,117
7,3,5:23,NYJ 17,3,1:34,-6,Punt,1,Jets,8.0,2022,117
8,3,2:39,NYJ 25,1,0:10,0,Interception,1,Jets,8.0,2022,117
9,3,0:27,NYJ 20,7,3:29,26,Interception,1,Jets,8.0,2022,117
10,4,10:35,NYJ 25,6,1:46,45,Downs,1,Jets,8.0,2022,117
11,4,7:09,NYJ 21,3,1:53,-2,Punt,1,Jets,8.0,2022,117
12,4,3:35,NYJ 12,6,1:44,88,Touchdown,1,Jets,8.0,2022,117
