Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Vonn Bell,CIN,1,10,0,10,1,0.5,4,3,1,0,1,0,0,0,0,8.0,2022,123
Sam Hubbard,CIN,0,0,0,0,0,1.0,9,3,6,1,2,0,0,0,1,8.0,2022,123
Trey Hendrickson,CIN,0,0,0,0,0,0.5,5,1,4,0,1,0,0,0,0,8.0,2022,123
Jessie Bates III,CIN,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0,8.0,2022,123
Germaine Pratt,CIN,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0,8.0,2022,123
Logan Wilson,CIN,0,0,0,0,0,0.0,8,6,2,0,1,0,0,0,0,8.0,2022,123
Zachary Carter,CIN,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,8.0,2022,123
B.J. Hill,CIN,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0,8.0,2022,123
Cam Taylor-Britt,CIN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,8.0,2022,123
Tre Flowers,CIN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,8.0,2022,123
Mike Hilton,CIN,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,8.0,2022,123
Joseph Ossai,CIN,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0,8.0,2022,123
Chidobe Awuzie,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,8.0,2022,123
Domenique Davis,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,8.0,2022,123
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,2,0,2,0,0,1,3,0,0,8.0,2022,123
Cameron Sample,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,8.0,2022,123
Markus Bailey,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Daxton Hill,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Clay Johnston,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,123
Mike Thomas,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Michael Thomas,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,123
A.J. Green,CLE,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,8.0,2022,123
Myles Garrett,CLE,0,0,0,0,1,1.5,2,1,1,1,4,0,0,0,0,8.0,2022,123
Sione Takitaki,CLE,0,0,0,0,0,1.0,13,6,7,1,0,0,0,0,1,8.0,2022,123
Deion Jones,CLE,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0,8.0,2022,123
Isaiah Thomas,CLE,0,0,0,0,1,1.0,3,1,2,1,1,0,0,0,0,8.0,2022,123
Taven Bryan,CLE,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0,8.0,2022,123
Martin Emerson,CLE,0,0,0,0,2,0.0,9,6,3,0,0,0,0,0,0,8.0,2022,123
Grant Delpit,CLE,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,8.0,2022,123
Jordan Kunaszyk,CLE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,8.0,2022,123
Greg Newsome II,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,8.0,2022,123
Jadeveon Clowney,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2022,123
John Johnson,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2022,123
Dakota Allen,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
David Bell,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,123
D'Anthony Bell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Pharaoh Brown,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Tony Fields,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2022,123
Isaac Rochell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Greedy Williams,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2022,123
Tommy Togiai,CLE,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,8.0,2022,123
