#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DEN 22,3,1:32,-3,Punt,0,Broncos,8.0,2022,110
2,1,11:08,DEN 17,2,0:32,2,Interception,0,Broncos,8.0,2022,110
3,1,7:40,DEN 25,4,2:36,7,Punt,0,Broncos,8.0,2022,110
4,2,12:42,DEN 20,3,1:50,5,Punt,0,Broncos,8.0,2022,110
5,2,8:43,DEN 25,11,5:59,75,Touchdown,0,Broncos,8.0,2022,110
6,2,1:01,DEN 9,9,1:01,36,Downs,0,Broncos,8.0,2022,110
7,3,9:29,DEN 2,9,4:22,98,Touchdown,0,Broncos,8.0,2022,110
8,3,2:06,DEN 25,3,1:36,-6,Punt,0,Broncos,8.0,2022,110
9,4,14:20,DEN 20,3,1:29,3,Punt,0,Broncos,8.0,2022,110
10,4,8:18,DEN 7,3,1:12,0,Punt,0,Broncos,8.0,2022,110
11,4,3:54,DEN 20,7,2:11,80,Touchdown,0,Broncos,8.0,2022,110
12,4,1:36,JAX 35,4,1:36,10,End of Game,0,Broncos,8.0,2022,110
