Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,4.0,9.4,10.7,-0.22,-4.78,-9.83,-4.22,-6.83,8.4,1.64,-5.26,1.78,3.45,-1.55,3.22,8.0,2022,113
Panthers,-4.0,9.83,4.22,6.83,-8.4,-9.4,-10.7,0.22,4.78,-1.64,-1.78,5.26,1.55,-3.45,-3.22,8.0,2022,113
